#{"t_start": 1768477541.2568715, "env_id": "None"}
r,l,t
-134.7357,182,0.619903
-160.11139,110,0.794044
-99.592255,81,0.982085
-60.739033,14,1.036057
-105.90876,75,1.216671
-185.59447,190,1.554628
-102.48541,57,1.642481
-176.01895,110,1.824637
-183.31367,177,2.26292
-64.06146,36,2.345946
-190.93738,250,2.712102
-205.7062,181,2.985855
-55.016636,7,3.009531
-73.46504,18,3.048747
-117.17023,97,3.200605
-52.5,3,3.220097
-86.22933,135,3.415707
-106.47116,59,3.506246
-235.10852,167,3.79538
-67.09691,51,3.891222
-67.52181,15,3.932832
-72.266785,23,3.982237
-63.14646,13,4.798456
-232.015,158,5.026301
-182.96445,150,5.3449
-158.17758,179,5.618329
-191.14172,207,5.971423
-345.0027,250,6.345892
-85.24861,66,6.478469
-242.95435,212,6.829945
-129.4445,250,7.192075
-144.2099,124,7.38824
-209.95024,250,7.754255
-172.78758,126,7.947296
-204.79208,250,9.359325
-97.31854,104,9.754618
-121.312935,92,10.064707
-54.952145,11,10.100838
-60.737076,18,10.146693
-72.72901,34,10.209836
-59.92578,9,10.243025
-85.94202,35,10.333699
-71.419785,53,10.460366
-127.31252,250,10.834645
-146.65942,165,11.109611
-205.10347,161,11.379882
32.83989,49,11.470577
-157.50032,134,11.682263
-81.79077,33,11.74117
-57.23514,7,11.770701
-62.989357,12,11.804465
-151.05661,225,12.143811
-3.248207,171,12.406428
-85.39656,60,12.508786
-57.47388,13,12.544636
-205.19675,250,13.816037
-141.60413,120,14.00417
-238.97374,250,14.380659
-117.81707,143,14.614097
-196.26953,250,15.020615
-194.7343,104,15.188019
-93.153564,56,15.308026
-229.06949,250,15.678842
-85.98455,43,15.756901
-56.03931,7,15.782875
-109.86731,113,15.978192
-195.29472,163,16.219093
-217.56586,250,16.575375
-55.893265,15,16.614585
-102.68005,250,16.979399
-55.769993,8,17.007604
-160.60852,85,18.04707
-74.88812,51,18.132509
-118.527054,55,18.233203
-73.18111,57,18.33363
-242.38124,250,18.710991
-205.54239,250,19.0959
-182.52649,250,19.482666
-105.89922,60,19.591337
-114.62655,55,19.696718
-53.763035,9,19.734852
-102.97414,111,19.911468
-54.5671,5,19.93466
-174.77963,125,20.137716
-64.73025,12,20.173722
43.57522,29,20.230253
-87.2695,64,20.336652
-61.60811,29,20.40299
-64.00048,17,20.499465
-245.33954,250,20.902356
-91.160706,50,20.990958
-59.58173,8,21.0204
-286.56537,250,21.803465
-132.12146,236,22.185271
-180.54736,134,22.397194
-69.793686,23,22.4649
-168.01485,116,22.655418
-62.492695,10,22.686233
-277.43347,250,23.092538
-102.50951,65,23.1997
-120.61756,89,23.345708
-189.92882,164,23.630065
-81.73117,28,23.694235
-52.63006,8,23.72514
-193.7866,250,24.105131
-73.477005,26,24.162934
-87.13458,53,24.262963
48.146336,10,24.29418
-174.29242,250,24.671444
-214.94487,204,24.98008
-138.77917,128,26.042275
-55.48012,24,26.117783
-215.96233,250,26.509533
-152.77039,200,26.811865
-77.62482,68,26.927055
-77.31142,37,26.997577
-126.8465,250,27.414608
47.0,10,27.450295
-175.78482,230,27.813688
-155.1845,250,28.237011
47.1,13,28.271991
-1.2739067,124,28.479738
-121.15353,81,28.62906
-132.29886,101,28.797898
-63.851166,21,28.842998
-96.7569,44,28.931989
-231.21227,189,29.359746
-101.375786,250,30.94878
-88.08415,69,31.080055
-151.36572,88,31.23687
-57.8407,23,31.292451
-109.17238,72,31.421896
-255.84813,204,31.796666
-66.03484,25,31.860783
-147.80193,250,32.311398
-57.97654,15,32.364721
-190.21237,250,32.80467
-164.61728,135,33.077055
-65.99045,47,33.183407
-170.95648,173,33.490909
-187.19945,169,33.770795
-138.94366,163,34.035286
-193.11116,241,34.430999
-123.67527,112,35.554551
-303.14078,248,35.998857
-128.88739,92,36.199193
-143.48036,250,36.65775
-143.36203,108,36.879667
-172.83203,165,37.184457
-113.01018,85,37.444059
-57.54917,13,37.491224
46.95858,13,37.5525
-142.72527,107,37.779482
-75.02439,26,37.848434
-278.32257,245,38.305267
-184.51627,198,38.641623
-82.93149,24,38.699182
-85.90869,35,38.773292
44.02589,25,38.836243
-126.79427,250,39.234371
-140.10217,250,40.963774
-71.2823,37,41.048425
-81.04298,48,41.149907
-183.9825,250,41.679767
-103.15573,108,41.908367
-108.09856,54,42.029858
-138.2172,250,42.578378
-84.90387,37,42.679994
-12.861988,107,42.905044
-89.603134,69,43.042974
-92.24796,44,43.127931
-210.81268,215,43.493816
-193.81357,124,43.70366
-143.08443,250,44.303724
-109.04167,250,44.88226
-68.50377,25,44.938334
-133.73946,250,49.227714
-155.43762,156,49.680976
-156.97865,250,50.207207
-84.04873,81,50.374468
-160.79167,250,50.87848
-184.4729,170,51.218312
-235.12514,250,51.913481
-55.222286,9,52.074322
-116.54783,101,52.484523
-78.96691,79,52.679174
-50.96344,4,52.71061
-214.65492,250,53.594998
-64.76709,62,54.244093
-162.58972,250,59.317925
-269.54294,250,60.098415
-127.11628,250,60.842271
-168.2687,181,61.412459
-56.286564,9,61.470536
-277.2084,250,62.123039
-84.75061,87,62.412089
-55.21079,19,62.549132
-107.15107,250,63.558014
-153.8915,250,64.241123
-172.60658,250,64.909073
-187.2527,250,67.038648
-163.97699,250,67.645123
-129.69147,74,67.852474
-91.19699,250,68.358196
-84.39394,42,68.460352
-155.517,199,68.837993
-155.01292,117,69.044778
-204.47523,220,69.518766
-214.0316,181,69.838161
-190.75607,250,70.295333
-164.91112,238,70.768159
-159.82993,250,72.499385
-54.034107,6,72.544474
-91.94437,54,72.715779
-188.32892,207,73.096656
-66.71434,27,73.162068
-164.72461,156,73.462447
-80.49715,72,73.614819
-88.75563,239,74.123811
-64.98198,22,74.194474
-74.63096,72,74.344427
-274.1401,198,74.760961
-223.5147,193,75.084839
-63.64492,10,75.132502
-71.043045,19,75.189353
-108.61872,82,75.410676
-97.04721,45,75.500874
-162.1589,183,75.841563
-117.42511,86,76.00022
-201.27814,250,77.232384
-65.231735,37,77.314897
42.048855,35,77.404365
-78.92146,72,77.574707
-151.62433,151,77.860911
-81.95484,250,78.283092
-126.295685,250,78.729339
-128.25604,250,79.161638
-83.60901,60,79.280202
-109.87067,108,79.474529
-178.4623,137,79.745847
-130.70824,126,79.978841
-212.0831,250,80.53842
-93.31349,73,80.719046
-81.90296,34,80.83739
30.161001,79,81.401672
-198.2439,250,83.415097
-110.85126,113,83.749011
-88.563515,250,84.372814
-56.204018,9,84.418163
-149.10811,250,84.966616
-52.944183,121,85.212608
-120.09794,110,85.409121
-140.87003,134,85.651621
-244.21925,136,86.134545
-168.18088,229,87.370435
-156.68686,250,88.269312
-128.7573,250,88.97985
-91.171295,43,89.10992
-137.16101,250,92.109703
4.243519,119,92.527753
-80.61279,23,92.589082
-228.6974,250,93.265465
-182.14789,250,94.066987
-70.90105,50,94.185818
-76.082405,250,94.89635
-78.37041,93,95.11782
-90.68211,75,95.269154
-148.4497,160,95.633964
-95.67395,250,96.395526
-105.03637,250,97.017891
-26.444283,87,99.702351
-63.00457,12,99.762495
-172.04764,119,100.234499
-110.41562,74,100.546292
-124.10369,99,100.79554
-190.46672,234,101.26358
-130.49712,108,101.550772
-233.93718,250,102.206443
