#{"t_start": 1768424615.7263265, "env_id": "None"}
r,l,t
-136.34525,182,3.903667
-174.0459,165,4.200897
-59.87106,13,4.261187
-52.40711,4,4.308388
-60.125557,14,4.364224
-6.547783,127,4.597044
-112.177795,55,4.936771
-136.7871,73,5.063317
19.584743,58,5.163481
-58.50346,12,5.194489
-64.47365,198,5.518807
-84.66701,31,5.630454
-52.098984,4,5.6573
-53.960827,4,5.682712
-91.52321,63,5.807331
-61.411522,9,5.845479
49.75858,3,5.87574
-403.08566,317,6.576367
-352.92596,265,7.220495
48.087757,6,7.25152
-92.48474,37,7.329867
-68.46296,18,7.370068
-64.19805,14,7.405618
-99.23556,40,7.482455
-34.111526,122,7.672074
-178.80428,198,8.046806
-194.5964,183,8.660279
-257.4793,157,8.901676
-91.76324,80,9.069933
-58.01989,7,9.115175
-238.97787,189,9.956799
-66.70178,22,10.08809
-242.1226,240,10.74544
-54.509468,7,10.779625
-62.148216,13,10.826904
-51.602367,6,10.867344
-215.64871,182,11.584506
-68.01413,32,11.668838
-63.85839,28,11.74036
-51.416553,3,11.766943
-52.259125,3,11.793503
-62.696312,12,11.835852
46.816936,12,11.882694
50.0,1,11.91261
-49.400017,175,12.373495
-245.80971,248,13.14045
50.0,1,13.158664
-76.07825,21,13.210822
-56.596474,9,13.241696
-79.635124,23,13.304095
-68.3955,16,13.349528
-111.60745,107,13.533306
44.679337,18,13.587317
-72.93912,49,13.682864
24.007406,45,13.767181
-52.701736,4,13.793164
-58.80113,15,13.841728
-408.14398,336,14.625187
-7.1930885,129,14.833122
-154.71527,102,15.00444
-64.6122,11,15.037042
-62.40341,19,15.075826
-153.07266,95,15.413447
-172.72568,135,15.60146
-74.675316,29,15.653214
25.203074,68,15.76075
-171.57341,164,16.020694
-178.20221,160,16.42792
-54.735577,13,16.459097
-51.727337,3,16.477857
-102.14528,79,16.588622
-115.93569,50,16.670453
-83.96376,87,16.871392
-58.689896,8,16.913831
41.69886,22,16.966105
-177.6846,124,17.163785
-346.56186,278,17.732346
-60.32924,18,17.770903
-65.17206,11,17.800665
-96.89386,95,17.944503
-58.98507,30,18.000882
-116.02672,143,18.407017
-126.730896,89,18.544338
-75.51586,24,18.588456
-123.879555,96,18.726995
-131.19104,146,18.941859
-111.74009,141,19.200164
-56.704666,11,19.239157
-96.157776,56,19.546305
-140.9362,85,19.694057
-72.26896,28,19.759794
-79.76513,23,19.805367
-158.08942,92,19.956566
43.25867,20,20.000448
-51.713333,3,20.021938
-66.40447,18,20.062978
-448.13837,394,20.828559
-56.092606,6,20.858517
-153.77234,92,21.018122
-57.023067,9,21.046442
-52.668743,4,21.070564
-221.62492,184,21.381518
-73.42857,26,21.651991
-28.074661,169,21.902362
-225.6507,252,22.272964
-51.635117,3,22.297023
-144.87973,142,22.709696
-19.824982,150,22.931172
-59.35395,9,22.961901
-264.79688,197,23.261834
-79.57959,23,23.309942
-134.49496,354,24.239462
-426.0904,563,25.468829
-198.51773,357,26.31929
