#{"t_start": 1768508023.1445863, "env_id": "None"}
r,l,t
-136.34525,182,1.823485
-174.0459,165,2.124904
-59.87106,13,2.181272
-52.40711,4,2.22502
-60.125557,14,2.281932
-6.547783,127,2.505057
-112.177795,55,2.618746
-136.93765,73,2.766933
19.584743,58,2.884433
-51.265686,3,2.927414
-102.19946,207,3.287024
-84.66701,31,3.37703
-52.098984,4,3.427532
-53.960827,4,3.474534
-91.52321,63,3.605205
-61.411522,9,3.656643
49.75858,3,3.703984
-237.40482,198,4.023084
-102.14017,39,4.122168
-44.273476,195,4.452714
-65.72359,13,4.519999
-63.390663,13,4.578594
-61.499275,12,4.636736
-173.08093,102,4.824941
-153.80817,127,5.036207
-144.34332,123,5.247828
-195.4073,163,5.539782
-317.0004,250,5.720471
-64.315865,36,5.808609
-133.79657,71,5.949232
-208.79657,250,6.321131
-194.69371,222,6.655608
-120.7752,81,6.816992
-54.509468,7,6.846776
-62.148216,13,6.884856
-51.602367,6,6.909604
-207.22719,250,7.285202
-55.264458,10,7.314662
-55.540073,14,7.350461
-85.88823,47,7.435082
-56.927834,7,7.460366
-64.87418,15,7.505704
-88.07352,79,7.630533
36.998756,50,7.71663
-157.83092,215,8.053343
-291.7992,230,8.429978
-74.84915,67,8.544954
-54.4195,5,8.570716
-62.83925,15,8.605406
-81.997894,24,8.654342
-70.48279,17,8.697876
-170.72798,250,9.925084
47.034096,12,9.958624
-77.355316,50,10.04996
-83.10699,57,10.14447
-55.066067,8,10.175626
-210.49889,250,10.585828
-84.08525,36,10.663363
-109.9335,124,10.878102
-180.31459,250,11.290805
-115.05749,46,11.415941
-55.06274,8,11.450775
-72.75932,23,11.504493
-165.11264,110,11.719587
-132.50505,85,11.89585
-144.0621,148,12.217716
-121.73205,80,12.358861
-98.786446,65,12.503143
-57.676445,21,12.574603
-92.61061,48,12.714623
-60.128334,13,12.765286
-55.23284,5,12.795417
30.446241,47,12.901907
-102.29482,45,13.072465
-89.86433,90,13.240786
-33.966652,134,13.485573
