#{"t_start": 1768476126.0916765, "env_id": "None"}
r,l,t
-143.70383,78,30.174242
-70.918,18,30.218627
-84.308945,23,30.265089
-84.18683,28,30.321587
-72.92512,37,30.389989
-52.480644,4,30.418469
-136.6688,126,30.603647
-115.50916,83,30.736575
-75.01628,37,30.805478
-62.450985,16,30.843374
-174.69452,189,32.118192
-57.84441,10,32.166404
-83.17184,29,32.2556
-110.98181,55,32.404743
-60.997124,22,32.453444
-97.40367,63,32.557148
-55.985844,7,32.582988
-154.41425,95,32.742616
-77.4534,21,32.785195
-5.693569,90,32.926575
-303.4729,221,33.238701
-118.18578,76,33.407387
-74.778305,22,33.457459
-128.48154,106,33.623642
-91.96138,61,33.732425
-62.37765,43,33.833724
-163.21136,250,34.19685
-278.97476,250,34.552685
-66.09627,42,34.624471
-92.72637,61,34.746642
-81.52754,46,34.843664
49.9,2,34.866528
-60.07203,21,34.913465
-112.46727,78,35.036494
34.65732,35,35.100903
-157.80228,185,36.357937
-237.15001,168,36.616971
-125.520645,142,36.830492
-41.66104,168,37.082922
-60.116814,17,37.122206
-195.7047,146,37.346647
-85.445175,53,37.450698
-62.716827,34,37.53511
-216.72261,204,37.870448
50.0,1,37.898635
-52.03701,4,37.939008
-105.7782,63,38.04634
-213.18005,250,38.45077
-87.66966,28,38.503123
14.759308,88,38.637132
-90.01606,44,38.710783
-61.591526,20,38.753419
-96.520805,37,38.832726
-62.50568,18,38.87627
-53.663403,6,38.902837
-126.854,127,39.083338
-65.4834,13,39.117089
-82.6578,54,39.204615
7.8504753,88,39.337858
-317.26514,239,39.663791
-57.513607,7,39.687844
1.2416115,104,40.746408
-215.71779,250,41.145735
9.868408,88,41.288296
-278.0374,230,41.635775
-104.27464,83,41.761038
-25.759148,111,41.929684
-65.37752,12,41.96012
-262.26535,250,42.327102
-270.93015,250,42.706337
-245.28903,250,43.088582
-113.3862,132,43.279641
-68.852936,17,43.322648
-203.37383,250,43.666403
