#{"t_start": 1768474511.9502287, "env_id": "None"}
r,l,t
-136.34525,182,3.022422
-174.0459,165,3.467795
-59.87106,13,3.580737
-52.40711,4,3.645406
-60.125557,14,3.733645
-6.547783,127,4.137988
-112.177795,55,4.338465
-136.93765,73,4.822036
19.584743,58,5.399487
-51.265686,3,5.543903
-102.19946,207,6.774618
-84.66701,31,6.998631
-52.098984,4,7.082493
-53.960827,4,7.163771
-91.52321,63,7.515688
-61.411522,9,7.650149
49.75858,3,7.746105
-237.40482,198,8.219299
-102.14017,39,8.370725
-44.273476,195,8.945934
-65.72359,13,9.062867
-63.390663,13,9.174532
-61.499275,12,9.261727
-173.08093,102,9.595631
-153.80817,127,9.959978
-144.34332,123,10.411391
-195.4073,163,10.772971
-317.0004,250,14.926204
-64.315865,36,15.068541
-133.79657,71,15.29821
-208.79657,250,15.922452
-194.69371,222,16.299294
-120.7752,81,16.443472
-54.509468,7,16.472031
-62.148216,13,16.502029
-51.602367,6,16.522752
-207.22719,250,16.852267
-55.264458,10,16.880424
-55.540073,14,16.914485
-85.88823,47,17.012773
-56.927834,7,17.03655
-64.87418,15,17.073802
-88.07352,79,17.195465
36.998756,50,17.282126
-157.83092,215,17.584133
-291.7992,230,17.938196
-74.84915,67,18.050218
-54.4195,5,18.077389
-62.83925,15,18.111267
-81.997894,24,18.164001
-70.48279,17,18.20095
-170.72798,250,19.351852
47.034096,12,19.385868
-77.355316,50,19.487589
-83.10699,57,19.58638
-55.066067,8,19.615132
-210.49889,250,20.06926
-84.08525,36,20.167866
-109.9335,124,20.39803
-180.31459,250,20.789508
-115.05749,46,20.89609
-55.06274,8,20.932556
-72.75932,23,20.994333
-165.11264,110,21.204548
-132.50505,85,21.337405
-144.0621,148,21.679973
-121.73205,80,21.886239
-98.786446,65,22.151175
-57.676445,21,22.266406
-92.61061,48,22.42487
-60.128334,13,22.53958
-55.23284,5,22.620159
30.446241,47,22.831632
-102.29482,45,23.032264
-89.86433,90,23.284973
-33.966652,134,23.61412
-207.07722,163,25.351811
25.271116,76,25.595206
-104.58355,39,25.70788
-210.4035,250,26.182713
-52.029587,6,26.209672
-25.523514,151,26.482401
-89.35496,37,26.561775
-70.360954,18,26.624257
-59.417015,9,26.664132
29.79015,58,26.767777
-137.16476,179,27.106368
-50.92854,3,27.12872
-79.87444,33,27.194775
-344.62585,248,27.577341
-63.049473,15,27.61515
-61.27208,10,27.644984
-167.99786,100,27.793668
-55.495785,9,27.825381
-98.49347,47,27.901689
-98.434364,87,28.08194
-276.10925,213,28.406179
-109.275314,44,28.48157
-277.449,250,28.867498
-60.6715,16,28.904213
-67.194565,22,28.958567
-36.03196,138,30.270458
-31.209885,116,30.507464
-53.188637,12,30.537673
-213.05081,250,30.879187
-69.33168,32,30.940048
-68.47456,24,30.988163
26.366749,63,31.090453
-57.26124,7,31.11505
-324.20288,213,31.517076
-126.9055,58,31.624705
-190.96521,194,31.899058
-199.32672,162,32.288917
-127.72612,218,32.734754
-195.62283,250,33.167936
-93.6868,57,33.299495
-160.89746,154,33.569418
-50.56503,3,33.594918
-271.06702,250,35.04326
-266.07086,250,35.489791
50.0,1,35.509274
-218.37817,250,35.935947
-213.41364,250,36.352047
-99.286865,52,36.464127
-52.14784,4,36.48904
-81.36588,38,36.56972
-185.81593,250,37.12267
-54.59807,8,37.152048
40.728935,27,37.203369
-66.94324,13,37.242527
-13.304264,149,37.485237
-266.72513,250,38.061584
-74.224724,25,38.122335
-225.96025,203,38.667078
-11.2112465,104,38.974869
-155.19968,181,40.595308
-55.261272,6,40.636406
-167.7038,118,40.891303
-71.93106,45,40.969551
-149.85345,147,41.215307
-60.519173,12,41.246179
-25.545639,141,41.515348
43.448986,17,41.581346
-106.450096,72,41.776784
-270.45825,250,42.362304
-207.09006,250,42.790289
-109.22408,118,43.032677
-61.709255,12,43.074229
-57.48387,14,43.121958
