#{"t_start": 1768474574.5009248, "env_id": "None"}
r,l,t
-134.7357,182,0.387609
-160.11139,110,0.555912
-99.592255,81,0.719263
-60.739033,14,0.812614
-105.90876,75,1.013795
-185.59447,190,1.344383
-102.48541,57,1.472053
-176.01895,110,1.69345
-183.31367,177,2.007999
-64.06146,36,2.090969
-190.93738,250,2.519177
-205.7062,181,2.842667
-55.016636,7,2.880279
-73.46504,18,2.941184
-117.17023,97,3.184553
-52.5,3,3.219381
-86.22933,135,3.471329
-106.47116,59,3.594045
-235.10852,167,4.01226
-67.09691,51,4.171544
-67.52181,15,4.241467
-72.266785,23,4.325726
-63.14646,13,5.961898
-232.015,158,6.335301
-182.96445,150,6.638685
-158.17758,179,6.940601
-191.14172,207,7.364691
-345.0027,250,7.953699
-85.24861,66,8.081811
-242.95435,212,8.55283
-129.4445,250,9.163372
-144.2099,124,9.902912
-209.95024,250,10.701619
-172.78758,126,11.213743
-204.79208,250,13.09975
-97.31854,104,13.315276
-121.312935,92,13.608708
-54.952145,11,13.732558
-60.737076,18,13.853157
-72.72901,34,13.998842
-59.92578,9,14.04843
-85.94202,35,14.161308
-71.419785,53,14.338286
-127.31252,250,14.990742
-146.65942,165,15.353326
-205.10347,161,15.723154
32.83989,49,15.841576
-157.50032,134,16.209959
-81.79077,33,16.306484
-57.23514,7,16.352146
-62.989357,12,16.411249
-151.05661,225,17.019349
-3.248207,171,17.726472
-85.39656,60,17.950543
-57.47388,13,18.035692
-205.19675,250,20.360789
-141.60413,120,20.706589
-238.97374,250,21.297127
-117.81707,143,21.718551
-196.26953,250,22.433519
-194.7343,104,22.679319
-93.153564,56,22.802484
-229.06949,250,23.32165
-85.98455,43,23.4107
-56.03931,7,23.450378
-109.86731,113,23.659705
-195.29472,163,24.047056
-217.56586,250,24.592675
-55.893265,15,24.667954
-102.68005,250,25.162064
-55.769993,8,25.190096
-160.60852,85,26.312575
-74.88812,51,26.434853
-118.527054,55,26.54293
-73.18111,57,26.652227
-242.38124,250,27.282676
-205.54239,250,27.720535
-182.52649,250,28.12492
-105.89922,60,28.250406
-114.62655,55,28.355698
-53.763035,9,28.393152
-102.97414,111,28.71093
-54.5671,5,28.750303
-174.77963,125,29.023921
-64.73025,12,29.066333
43.57522,29,29.135317
-87.2695,64,29.245415
-61.60811,29,29.302825
-64.00048,17,29.38227
-245.33954,250,29.819231
-91.160706,50,29.926564
-59.58173,8,29.968509
-286.56537,250,31.708198
-132.12146,236,32.230717
-180.54736,134,32.514204
-69.793686,23,32.577755
-168.01485,116,32.809979
-62.492695,10,32.850946
-277.43347,250,33.299247
-102.50951,65,33.46561
-120.61756,89,33.620264
-189.92882,164,33.959575
-81.73117,28,34.030309
-52.63006,8,34.059766
-193.7866,250,34.568245
-73.477005,26,34.642015
-87.13458,53,34.759494
48.146336,10,34.800427
-174.29242,250,35.226936
-214.94487,204,35.615946
-138.77917,128,36.906218
-55.48012,24,36.976741
-215.96233,250,37.384548
-152.77039,200,37.731022
-77.62482,68,37.887976
-77.31142,37,37.983844
-126.8465,250,38.450522
47.0,10,38.48725
-175.78482,230,38.882694
-155.1845,250,39.281314
47.1,13,39.328111
-1.2739067,124,39.571042
-121.15353,81,39.786057
-132.29886,101,40.00823
-63.851166,21,40.062906
-96.7569,44,40.196222
-231.21227,189,40.555324
-101.375786,250,42.052063
-88.08415,69,42.190651
-151.36572,88,42.365376
-57.8407,23,42.427451
-109.17238,72,42.584897
-255.84813,204,42.992825
-66.03484,25,43.064932
-147.80193,250,43.487201
-57.97654,15,43.527324
-190.21237,250,44.073263
-164.61728,135,44.345503
-65.99045,47,44.44168
-170.95648,173,44.756314
-187.19945,169,45.066971
-138.94366,163,45.353119
-193.11116,241,45.745703
-123.67527,112,46.912712
-303.14078,248,47.438743
-128.88739,92,47.645904
-143.48036,250,48.099331
-143.36203,108,48.298934
-172.83203,165,48.585832
-113.01018,85,48.75717
-57.54917,13,48.818171
46.95858,13,48.866871
-142.72527,107,49.099
-75.02439,26,49.215338
-278.32257,245,49.74868
-184.51627,198,50.145866
-82.93149,24,50.203501
-85.90869,35,50.275071
44.02589,25,50.336483
-126.79427,250,50.719401
-140.10217,250,52.108895
-71.2823,37,52.197424
-81.04298,48,52.331256
-183.9825,250,52.845224
-103.15573,108,53.063884
-108.09856,54,53.162423
-138.2172,250,53.565044
-84.90387,37,53.705122
-12.861988,107,53.979558
-89.603134,69,54.163964
-92.24796,44,54.278114
-210.81268,215,54.72182
-193.81357,124,54.926728
-143.08443,250,55.385955
-109.04167,250,55.908338
-68.50377,25,55.990826
-133.73946,250,57.384009
-155.43762,156,57.683624
-156.97865,250,58.186712
-84.04873,81,58.366918
-160.79167,250,58.912699
-184.4729,170,59.257841
-235.12514,250,59.700613
-55.222286,9,59.744651
-116.54783,101,59.94466
-78.96691,79,60.096677
-50.96344,4,60.125733
-214.65492,250,60.588655
-64.76709,62,60.722609
-162.58972,250,62.228413
-269.54294,250,62.834169
-127.11628,250,63.273862
-168.2687,181,63.609779
-56.286564,9,63.64522
-277.2084,250,64.085007
-84.75061,87,64.260088
-55.21079,19,64.313217
-107.15107,250,64.751234
-153.8915,250,65.263256
-172.60658,250,65.693996
