#{"t_start": 1768422953.734758, "env_id": "None"}
r,l,t
-136.34525,182,3.22296
-174.0459,165,3.591719
-59.87106,13,3.650109
-52.40711,4,3.705434
-60.125557,14,3.766883
-6.547783,127,4.095386
-112.177795,55,4.261179
-136.93765,73,4.455939
19.584743,58,4.607162
-51.265686,3,4.648723
-102.19946,207,4.998781
-84.66701,31,5.085691
-52.098984,4,5.136295
-53.960827,4,5.185426
-91.52321,63,5.309784
-61.411522,9,5.362931
49.75858,3,5.40252
-237.40482,198,5.707229
-102.14017,39,5.835866
-44.273476,195,6.178766
-65.72359,13,6.256904
-63.390663,13,6.345483
-61.499275,12,6.408207
-173.08093,102,6.605753
-153.80817,127,6.825115
-144.34332,123,7.059443
-195.4073,163,7.35953
-798.94476,657,9.310317
-55.688232,16,9.356806
-76.93129,21,9.404646
-481.28815,652,10.299381
-83.11171,41,10.367086
-1219.9066,1497,13.664617
-63.679634,16,13.703085
-123.30612,95,13.888485
-61.32215,29,13.948948
-123.25362,71,14.067595
-68.123695,30,14.128974
-59.725483,14,14.165698
-100.39592,78,14.322873
-100.2119,42,14.400346
-75.351524,25,14.446297
46.140545,13,14.486552
-189.73293,183,14.7559
-85.82817,87,14.918129
-304.00128,216,15.301934
49.9,2,15.331329
-83.15886,27,15.437658
-118.353676,72,15.600545
-178.17705,188,16.060378
-55.116226,5,16.088394
-104.669815,85,17.249618
44.57486,16,17.320601
-133.52188,140,17.577216
-77.93022,35,17.685276
-60.818798,12,17.72907
-53.397057,6,17.761086
-197.05511,133,17.984006
-126.02523,184,18.259139
-254.44664,259,18.609751
-89.02411,29,18.671948
-73.64554,32,18.728618
-297.03986,209,19.059563
-117.24824,69,19.178778
-66.47732,16,19.223314
-91.546936,73,19.329015
-127.721596,88,19.466951
-101.9348,97,19.614525
47.692894,7,19.639114
-64.27929,15,19.677639
-74.72426,28,19.731235
-60.078957,9,19.75717
-94.76349,74,19.922754
-52.259125,3,19.95229
-116.626755,285,20.443851
-112.46565,49,20.527205
-91.2991,62,20.625109
-55.16423,9,20.651482
-69.08072,14,20.693223
4.1405716,66,20.795622
-61.957687,27,21.848445
-67.496735,36,21.943649
-66.33336,19,21.985404
-54.521053,5,22.014188
-104.55292,77,22.196237
-63.528797,40,22.289787
35.776073,44,22.364462
-51.93844,4,22.386361
-75.95521,32,22.457093
-203.93144,138,22.674339
-52.571682,5,22.701038
-60.06729,10,22.730836
-171.97528,107,22.927005
-57.880722,22,22.991412
-147.53403,116,23.164157
-232.93242,292,23.586022
-137.92633,88,23.725279
-116.8196,51,23.81191
-217.39299,154,24.045217
-65.56988,22,24.09009
-83.48709,46,24.178991
-312.59586,342,24.786814
-72.26869,25,24.84594
48.4,5,24.870153
-366.84222,359,26.495105
-61.238365,15,26.552409
-69.54825,32,26.636698
37.07519,38,26.720025
-67.50767,15,26.770031
-312.6476,256,27.141565
-64.0366,12,27.1786
-13.997231,138,27.389971
-155.16183,105,27.548797
-155.61761,219,27.849751
-152.7057,246,28.1842
-89.59209,60,28.279264
-55.84018,177,28.541092
50.0,1,28.561662
-66.0699,35,28.62566
-222.10823,145,28.845994
45.0,13,28.889088
-166.2786,142,29.168977
-130.06926,274,29.581934
-82.54512,37,29.648364
-54.433727,6,29.671354
-76.057785,30,29.730052
-100.50029,77,30.703647
-57.685196,11,30.736651
-125.42796,118,30.931997
-92.088295,30,30.990462
-8.581154,99,31.171522
-102.19495,58,31.323777
-129.05534,79,31.482358
8.075619,58,31.592331
-29.206573,113,31.781411
-60.91133,17,31.825511
-67.2908,18,31.863959
-279.7366,229,32.203252
-51.72854,5,32.226993
-330.57428,367,32.778168
-54.471394,5,32.80027
-74.17445,23,32.85116
46.586445,9,32.879644
-78.93915,36,32.945391
-590.69257,479,33.66544
-150.35211,94,33.807101
-94.09197,66,33.907699
-204.54295,149,34.941463
-91.24672,66,35.037933
-76.69525,47,35.117623
-58.179146,10,35.146743
50.0,1,35.163746
-179.27527,148,35.372296
-65.621544,20,35.412348
-52.45821,3,35.432392
-56.156883,7,35.45809
-129.88104,56,35.547501
