#{"t_start": 1768423162.6181366, "env_id": "None"}
r,l,t
-78.09501,61,0.204417
-112.08324,131,0.39612
-264.1068,506,1.061585
-61.35766,16,1.097125
-154.95789,138,1.348559
23.054943,91,1.520806
-334.57294,808,2.666183
-130.67755,84,2.794051
-307.6708,478,4.314048
-71.66894,42,4.38257
4.338825,103,4.549166
-52.003082,3,4.568292
-66.94974,22,4.609646
-88.39911,28,4.66492
-66.362686,49,4.746747
-155.33856,81,4.872073
-194.66205,555,5.602305
-254.49756,282,6.040351
-76.80667,30,6.094378
28.789385,86,6.225545
-6.911705,118,6.416279
-122.621666,66,6.521193
-51.946575,3,6.541026
-122.552025,73,6.649472
-220.61667,473,8.456944
-50.276627,194,8.747688
-98.62952,110,8.91169
-172.54852,217,9.217076
-52.889484,8,9.242697
-205.79942,244,9.586468
-296.65482,461,10.224654
-56.038246,10,10.254189
-136.65964,148,10.532345
-242.74342,253,10.877381
-53.611904,4,10.899405
-117.036514,184,11.923502
-126.1226,122,12.110849
40.55979,33,12.166228
-93.056076,65,12.282605
-272.40906,281,12.731039
-94.54236,305,13.188872
-160.96906,255,13.567346
28.055548,102,13.719774
-229.23828,373,14.257883
-93.72982,105,14.414532
-415.60947,786,16.348016
-72.388374,51,16.443266
-119.39832,73,16.559856
-88.413895,39,16.628493
-181.42735,260,17.009799
-60.11973,10,17.053112
-121.637886,191,17.359931
49.052788,7,17.389091
-231.22324,441,18.002761
-134.80968,214,18.307109
-85.01971,47,18.389207
-89.87596,56,18.52477
-83.952545,45,18.611018
6.639187,129,18.806943
-99.180565,73,18.92608
-58.318607,7,18.954957
20.453276,58,19.888061
-95.851585,59,19.987345
-80.46987,49,20.074931
-58.856903,17,20.114901
-371.81104,661,21.02239
-107.07004,86,21.167001
-71.83101,255,21.554297
-51.647213,7,21.586296
15.484943,84,21.761045
-82.25015,51,21.850985
-123.8786,138,22.070464
-57.000927,19,22.113959
-52.172962,3,22.134062
28.536686,77,22.260228
-92.153404,33,22.32487
-75.60603,43,22.405815
-56.619873,11,22.435971
-52.616608,3,22.45689
8.055351,138,22.661951
-71.28891,56,22.754119
46.289345,11,22.784816
-55.526592,6,22.813199
-240.31413,426,24.241067
-52.3,3,24.261309
-487.5199,813,25.431836
-58.484,40,25.526662
-80.76667,83,25.700225
-54.283295,6,25.725496
-126.062096,168,25.989244
-61.26071,17,26.028628
-54.15262,4,26.050271
-78.18945,35,26.152074
-57.698154,20,26.224167
-55.011765,6,26.251936
-56.704407,9,26.282874
31.400503,47,26.374247
-116.92588,50,26.467091
-46.442802,191,26.758803
-148.82224,158,27.030981
-78.915985,48,27.112661
-76.66414,53,27.210508
-211.65419,288,28.357857
50.0,2,28.389488
-59.864323,18,28.461062
29.03367,39,28.541155
-79.29464,45,28.627054
-85.06724,89,28.766801
-69.888336,24,28.815162
-40.973785,251,29.192978
-62.5895,13,29.231949
-107.81785,103,29.398868
-72.83024,25,29.453878
-181.727,202,29.785009
12.335625,126,29.987816
-95.22797,98,30.147683
-376.4702,519,30.963403
-61.082844,22,31.011994
25.446388,63,31.12285
-94.0126,64,31.231906
-75.89258,76,31.359578
-95.01999,99,32.309865
29.30776,61,32.413072
-61.894665,28,32.476371
45.82564,14,32.512426
-96.03981,61,32.643168
-60.90203,19,32.691397
-58.091545,13,32.727447
-74.50841,58,32.824487
34.38118,28,32.914712
41.336475,27,33.002853
-70.064705,23,33.062214
-78.124725,37,33.15891
-89.99098,54,33.27728
-92.73013,83,33.457702
-526.4886,776,34.60001
-51.87902,3,34.625266
-78.12341,38,34.700521
43.62957,27,34.760536
-59.5179,19,34.807303
-80.1113,39,34.887693
-59.10887,292,35.374587
-334.7111,387,36.761504
-84.21857,55,36.862619
-60.806236,13,36.901922
-52.192715,3,36.92835
-66.98462,50,37.038302
8.792042,82,37.180542
-54.74651,10,37.233314
39.549644,35,37.493537
-73.662056,42,37.72574
34.729027,45,37.921273
-74.44545,45,38.075066
-130.074,98,38.297431
-114.23036,305,38.761761
-167.03683,199,39.073263
-52.577106,3,39.098125
