#{"t_start": 1768471655.7888613, "env_id": "None"}
r,l,t
31.607653,40,85.822064
-51.09443,3,85.851011
-1.954155,124,86.083423
-92.16281,47,86.180194
-52.347595,3,86.206145
18.648247,105,86.407412
-55.114155,5,86.438944
-52.619186,3,86.465091
28.95378,41,86.55244
39.468674,36,86.638367
-70.47609,30,86.709858
-51.911766,3,86.737896
-66.1229,18,86.789069
49.5,2,86.815248
-63.719498,17,86.864182
-24.564697,143,87.148833
21.462847,59,87.266983
48.89355,6,87.299162
35.482628,40,87.38334
39.459667,43,87.483757
-89.88762,87,87.685727
15.819637,98,87.897906
48.5871,14,87.947758
-64.77004,41,88.044747
-134.6933,122,88.314148
-23.07331,160,88.628395
-95.85681,80,88.779342
-61.016724,16,88.824559
-87.36058,70,88.965043
-91.00008,44,89.070218
-54.163353,5,89.109939
-5.979458,87,89.320487
-103.90765,73,89.494116
-103.86763,101,89.69236
31.452337,35,89.777028
-52.534588,3,89.812855
49.276394,5,89.852844
-51.87902,3,89.891362
-89.487305,331,91.491589
-68.77966,35,91.598574
-70.102905,30,91.676372
-102.24982,125,91.943599
49.4,3,91.981012
-56.225506,12,92.055464
18.177034,80,92.249641
-74.95465,44,92.370823
38.765358,36,92.47736
-64.06986,18,92.545125
35.87586,38,92.64228
-92.17056,82,92.831895
-66.98183,37,92.925136
24.497723,43,93.033251
-139.74652,188,93.408702
-54.783825,8,93.456898
-62.613747,24,93.524667
-93.690155,83,93.694941
-53.2106,4,93.725498
21.323301,65,93.852017
-53.5188,229,94.363818
-64.8979,18,94.431513
-53.18652,6,94.469652
-65.85578,20,94.540479
-51.0,3,94.580471
38.574726,31,94.675399
-111.428535,93,94.891244
-33.356308,213,95.277922
33.563873,34,95.357956
-56.639988,9,95.397959
9.813305,69,95.545865
26.929136,55,96.900081
50.0,1,96.929593
6.576885,124,97.202609
29.725296,54,97.367208
-52.360126,4,97.406281
-37.086952,255,98.01943
41.483253,33,98.114118
-73.67823,34,98.214737
-69.85654,61,98.457208
-97.44884,76,98.795111
-63.434353,16,98.856762
-68.09912,42,98.970851
-50.48284,3,99.006749
48.51716,5,99.056092
-65.50845,20,99.125899
-99.89462,172,99.480723
-81.256256,51,99.637044
-70.532104,24,99.715878
26.780836,46,99.839984
-51.36619,3,99.887256
-62.22548,23,99.990857
-61.084805,20,100.056464
-138.87738,228,100.586106
-51.01224,5,100.624728
12.569923,79,100.801697
-52.534588,3,100.828525
-51.416553,3,100.859773
-53.766045,231,101.259567
-55.886635,281,101.746769
-52.288063,3,101.777867
24.401577,44,101.86617
-51.048527,3,101.894389
-63.54548,19,101.9524
-58.132713,18,102.006224
42.62033,27,102.078595
-62.661922,19,102.12837
-73.39947,69,103.158259
-52.2,3,103.187136
-134.00108,176,103.550882
-53.942314,16,103.600229
-99.32328,71,103.734999
-54.571835,12,103.7778
-39.42022,271,104.228793
-34.449326,244,104.656579
-56.110832,6,104.68808
-72.64044,31,104.758353
48.669945,8,104.796427
-80.781555,68,104.924717
26.312775,52,105.031025
40.41217,40,105.123037
-54.592293,6,105.156848
-57.48375,13,105.266958
-62.64331,14,105.313319
-54.982883,5,105.349933
-73.86122,47,105.533066
-131.63792,179,106.025789
38.29024,26,106.103667
30.042715,45,106.206228
-30.982666,207,106.589115
-71.131035,42,106.679374
-65.76127,38,106.770421
21.692955,68,106.906818
29.072714,75,107.056044
-63.276527,36,107.13745
-74.28221,71,107.278971
-56.27967,8,107.317441
-126.05579,211,108.648428
-54.236862,16,108.69822
32.80117,64,108.825824
-100.37683,128,109.055925
16.024643,74,109.215238
-99.384575,94,109.405111
29.056274,61,109.541695
-89.54277,120,109.763914
33.50919,40,109.851999
-90.444305,95,110.034846
8.00436,108,110.235888
34.19914,70,110.398299
46.4,11,110.443002
-55.855705,326,111.00027
39.275127,39,111.092971
29.778017,66,111.232576
-81.303276,72,111.37117
-53.89116,13,111.418686
-67.85268,24,111.482963
23.404966,54,111.622708
9.515736,84,111.786924
-85.83491,86,111.962065
2.8716087,99,112.185022
36.884148,42,112.304488
14.576256,86,112.648466
-60.499493,9,112.696317
-37.543602,265,114.273321
-58.308044,14,114.325726
42.39433,22,114.401573
43.681004,19,114.475899
-74.617195,49,114.59307
-85.17188,45,114.71662
-84.347694,68,114.899306
17.552586,81,115.100127
-62.214054,19,115.157959
-74.86569,25,115.231542
16.931923,95,115.433248
-51.908802,3,115.466264
20.858288,87,115.675151
31.162127,56,115.840041
29.080172,57,115.972362
-72.4848,41,116.069724
-22.782005,202,116.443637
-52.508698,3,116.476686
-90.85159,59,116.634511
16.48962,87,116.821856
36.72698,35,116.908043
30.23849,30,117.013953
-55.466843,7,117.065516
-71.78523,52,117.185185
-91.047066,76,117.343671
45.35782,15,117.395093
-50.647213,3,117.429034
-90.94713,68,117.583119
3.5883102,132,117.839055
-91.724434,62,117.964827
-57.27324,9,118.010706
-84.32012,64,118.166869
-54.56597,7,118.211227
-73.335785,27,118.291179
-51.946575,3,118.324193
-51.36619,3,118.367382
-73.23575,56,118.543122
14.968628,61,118.77056
48.604916,10,118.846763
-124.37843,191,120.676697
50.0,2,120.750981
44.671585,26,120.998524
-56.342766,288,121.859966
-62.174187,12,121.924198
22.362099,77,122.239306
-60.030815,353,122.982962
18.475224,76,123.163728
-153.3359,204,123.760037
-97.74843,74,124.002631
3.6258774,99,124.200176
-57.52696,12,124.256492
-95.45723,60,124.419759
-66.015724,26,124.546215
-124.553635,169,125.081395
24.84589,78,125.351525
33.752415,55,125.561435
-73.58029,29,125.684565
41.31691,18,125.837492
40.998325,28,125.975417
-100.456375,110,126.315764
-15.847115,154,126.724192
-51.702137,3,126.761619
34.72187,48,127.866327
-96.65201,141,128.159822
49.17639,7,128.205821
-91.36342,65,128.428549
-69.4777,21,128.512733
50.0,2,128.56786
-117.05239,107,128.86681
-62.48433,13,128.92798
10.572475,93,129.147853
43.500828,26,129.241393
24.291874,85,129.448803
-61.38267,18,129.516268
-0.37487793,139,129.90895
31.142908,68,130.091537
-2.3195038,116,130.345435
-69.07892,28,130.431354
21.522154,81,130.657135
28.448658,49,130.804956
-81.95595,98,131.056943
-133.16881,401,132.07939
-14.738319,142,132.563362
-60.011467,16,132.660553
-57.836185,14,132.741053
-66.6814,16,132.846843
21.27097,43,133.03441
-63.661747,14,133.10668
19.29049,48,133.264359
24.729607,90,133.517587
-81.48003,342,135.571834
-16.042793,121,135.903102
-119.687996,78,136.111772
-120.42982,180,136.50658
34.24794,52,136.654147
15.2609215,104,136.859846
29.385351,47,136.95938
-65.18428,51,137.077835
-99.07744,137,137.351493
-56.87171,28,137.444298
-50.947872,5,137.501441
16.963684,69,137.659652
-75.6026,39,137.752711
-62.51664,25,137.825879
-65.32079,26,137.902928
-81.70353,35,137.98614
-62.43209,14,138.039126
-61.220947,24,138.106803
-70.80178,72,138.281652
-86.736755,48,138.388867
-108.131485,93,138.583676
-125.30598,164,138.939689
39.190933,25,139.034178
-62.463905,21,139.120392
-75.514244,74,139.318687
-51.632397,3,139.360575
-72.36702,48,139.486753
-53.395138,5,139.529814
49.5,3,139.571086
35.913082,44,139.720905
-51.0,3,139.752769
-75.184296,57,139.880606
30.151442,50,139.99956
-14.0714035,149,141.278036
-98.27678,93,141.498771
-60.57557,15,141.572279
-68.364334,49,141.692815
17.885715,53,141.811246
-69.11943,45,141.960114
-68.56813,30,142.041356
-51.464912,3,142.079408
24.86579,44,142.202151
29.734753,45,142.356652
-89.64558,46,142.507781
-66.674,45,142.655388
18.12027,73,142.842897
15.127579,92,143.055263
28.009026,58,143.214584
39.26327,26,143.299444
-54.766285,6,143.351188
-24.575386,166,143.712258
-129.61298,194,144.287504
40.05491,31,144.383584
-80.120224,73,144.608374
-54.306755,15,144.685562
15.702969,74,144.881057
49.55858,8,144.94312
-67.37359,22,145.035085
-71.22858,36,145.155779
-21.551636,162,145.616866
-230.75763,605,148.559534
35.05011,41,148.733588
2.2228394,112,149.123481
-158.9711,181,149.62986
-69.70592,45,149.79956
39.907593,37,149.926984
8.090668,99,150.199801
-59.29902,12,150.262219
-57.190018,253,150.856333
-393.01572,951,152.61266
-52.36822,5,152.653226
-51.277035,3,152.686941
-52.209976,3,152.725432
-61.682964,15,152.783502
26.169605,40,152.876422
-73.65292,38,152.974386
9.472549,64,154.514758
15.643208,55,154.643938
-92.10983,84,154.834169
26.38848,68,154.987687
-78.14337,32,155.071738
0.5463104,114,155.309902
-232.62756,456,156.183508
-185.8615,314,156.800056
18.500618,38,156.89684
-64.41912,37,156.991691
-96.02587,87,157.17862
34.315094,34,157.288077
48.110706,16,157.346323
