#{"t_start": 1768472000.7766888, "env_id": "None"}
r,l,t
-83.455795,69,153.467572
29.987267,75,153.761074
17.80849,76,154.039179
-88.51152,92,154.427394
46.370773,40,154.636575
58.999996,14,154.746362
25.768263,93,155.185308
10.154079,110,155.692429
-228.24571,440,157.210051
50.0,1,157.284956
-69.949486,350,158.414022
9.199589,136,159.027949
31.181692,76,159.407036
56.957047,24,159.542543
24.26512,89,161.462903
50.265675,33,161.621698
42.951977,52,161.833045
42.9741,60,162.069298
56.956387,23,162.206309
45.057747,38,162.422019
17.412312,84,163.002205
32.03106,49,163.348919
-67.7465,508,165.396974
-99.12402,45,165.662936
-97.66756,310,166.809277
31.905209,51,167.086338
19.569502,92,167.590871
2.0360947,89,167.970854
-79.99701,52,168.282516
3.231907,184,169.195433
35.31434,53,169.550897
-58.173172,9,169.739819
-17.02707,315,172.522373
14.498009,92,172.832528
17.87165,135,173.318734
-2.639,95,173.646829
-382.10822,1005,176.860032
43.51959,56,177.094588
50.0,2,177.165736
-126.698135,473,178.706549
42.99339,53,178.912785
-173.33221,399,182.253423
42.273384,39,182.902481
-71.71988,26,183.56177
-104.26697,102,184.150342
-55.690655,8,184.38921
27.883093,120,184.946601
45.2767,31,185.125538
56.316063,23,185.280619
-201.04602,249,186.228094
-2.78722,142,186.748445
-20.124138,145,187.172559
-166.17812,399,188.817745
3.667923,157,189.320818
27.919134,74,189.593466
-256.09677,657,193.402885
-51.248417,3,193.498547
2.9425087,192,194.246064
-1323.7551,2369,203.837925
44.807327,49,204.108509
-65.685936,27,204.264152
25.58533,91,204.637689
-25.736855,291,205.635005
-190.38011,198,206.246741
-58.252594,10,206.348088
43.65246,53,206.598887
50.0,1,206.680584
42.55827,52,206.912946
27.753437,73,207.179923
-182.97115,223,209.287222
22.984661,121,209.744907
41.054863,45,209.934554
-14.824455,141,210.521749
32.873913,77,210.92829
-36.44877,416,212.548354
12.184601,89,212.891824
25.989792,103,213.416898
50.695396,66,213.707686
43.197144,37,213.878958
26.654627,98,214.23053
32.079617,67,214.511054
-117.790245,149,214.998211
32.611866,71,215.317773
-36.08866,236,216.087176
-125.38249,146,216.623595
-127.986916,153,217.287548
18.331108,93,219.063921
-78.754776,65,219.386779
-57.883575,529,221.35166
-17.466354,231,222.483895
-329.9651,963,226.058612
-383.8009,453,229.017826
38.754932,58,229.334348
25.28125,121,229.883861
-209.15239,362,231.476169
-138.10707,191,232.311769
47.35954,44,232.517905
-170.39624,204,233.221934
45.499508,47,233.573936
53.125244,26,233.786321
35.028023,72,234.143538
-70.377075,50,234.383562
-65.72148,47,234.614264
-759.16516,2732,245.819019
2.0291252,186,246.55754
20.072102,80,247.046344
-104.808075,563,249.983524
