#{"t_start": 1768468827.090215, "env_id": "None"}
r,l,t
-92.995636,112,1.448573
-209.0882,424,3.020588
-284.69138,775,5.784799
-116.18168,112,6.285266
-73.355484,41,6.55989
51.02207,35,9.576253
-183.43338,580,12.899229
-58.84966,10,13.025271
-89.657745,109,13.513032
29.019438,73,13.889809
-442.43423,1272,18.285709
-166.46237,303,19.49779
-16.184555,135,20.086988
-95.58339,34,20.343113
28.49205,99,21.760284
-183.70279,109,22.233851
15.6626625,164,22.908776
-72.08551,34,23.111411
-97.485756,84,23.466027
-44.423424,455,25.18937
-98.6889,105,25.649751
-55.910526,7,25.781776
-267.92365,522,27.839038
-70.11835,29,28.063273
-62.29518,253,29.019792
-173.96455,481,32.48661
-57.524837,14,32.642433
-6.087631,95,33.057927
-77.34708,57,33.358297
-53.191612,190,34.165849
-10.699265,179,34.897335
-132.65347,154,35.520137
-30.758873,214,36.387092
-77.41672,30,36.569896
-20.66494,120,37.074132
-67.31665,52,37.347342
-67.1959,37,37.594664
-80.74836,69,37.942314
12.750099,121,38.494275
-71.860214,31,38.707969
-127.01065,417,40.292717
-68.126785,21,40.465981
-10.812729,231,42.505297
48.658577,8,42.630673
28.29209,68,42.98254
-23.296188,182,43.744545
-84.77807,101,44.159736
-82.85037,28,44.335419
-56.879406,9,44.485888
-60.762947,10,44.642864
-140.98724,219,45.621543
-4.3178215,159,46.312446
33.159164,88,46.757705
2.3425636,127,47.370885
7.0072594,148,48.029065
-59.04885,13,48.174473
-53.572792,7,48.287887
-69.48569,62,48.601372
-68.31508,54,48.903901
-98.09764,98,49.319158
-88.18546,27,49.494792
-68.33539,34,49.716706
-69.720215,26,49.911106
-71.09992,44,50.193834
-61.806343,21,50.355909
-118.54378,410,53.713246
-44.09607,273,55.206556
-134.75098,527,57.604046
-50.175285,356,59.158647
20.54584,99,59.692673
-173.1593,240,60.686807
-55.858727,6,60.826332
47.419662,35,61.051478
-59.758163,9,61.306161
-135.19833,249,62.53668
-82.796684,62,62.928131
-78.38963,34,63.162711
31.941528,70,64.746692
-53.843685,4,64.972542
-63.88675,28,65.227571
-97.19437,124,65.867043
23.416265,104,66.373256
-70.94968,197,67.257058
-145.55983,95,67.72949
-83.0437,30,67.934581
45.499348,58,68.260747
48.678253,47,68.599773
-81.23602,69,69.096136
-209.91287,201,69.973845
-64.75441,19,70.175901
-117.70535,98,70.713422
-159.03206,243,71.641833
-121.34346,179,72.437304
23.135311,128,73.230748
-54.39198,7,73.375383
-76.105225,69,73.763349
-9.130642,132,74.345446
-97.06022,43,74.613566
-63.16765,16,74.804991
-98.77087,68,75.164544
-97.493866,62,75.537247
-90.059235,101,77.3147
-84.62295,40,77.597606
50.0,2,77.711549
-77.30347,55,78.076609
-69.650856,24,78.262611
-157.17094,195,79.114196
55.47912,25,79.318591
-89.80296,213,80.37053
-17.134987,140,81.1098
-17.187355,120,81.648211
19.534204,115,82.195391
-116.471855,183,82.992712
-15.637413,199,83.985082
50.6262,36,84.251707
-23.604347,226,85.19973
-139.5045,454,88.360375
49.4,3,88.46926
31.574697,64,88.806438
-59.081833,19,89.008785
49.5,3,89.108023
20.277594,110,89.705819
24.561562,93,90.149033
-96.94297,105,90.643659
-34.04957,260,91.888809
-100.247215,49,92.172823
-110.200806,103,92.64335
-10.015015,161,93.275018
43.080185,56,93.624742
-161.54442,89,94.02619
-15.569962,183,94.867101
-6.3781776,130,95.584127
-68.69708,28,95.842815
-108.851425,78,96.202917
32.275436,67,96.593649
-255.08342,394,99.406806
19.878384,83,99.944019
-77.86003,63,100.318586
28.613586,90,100.726725
8.320187,157,101.409079
-62.401814,20,101.581341
-84.64014,265,102.713316
11.354794,157,103.529767
-61.918705,21,103.725869
-91.0108,84,104.184362
-129.51491,178,105.039066
49.169872,41,105.316636
-3.8598022,167,106.123445
-65.15537,30,106.359086
-65.427734,219,107.181019
-70.49513,37,107.474512
49.5,3,107.599956
-57.856426,11,107.849717
-75.841484,34,108.121471
-131.66872,401,110.977974
-85.44349,39,111.269502
-96.9649,121,111.877766
-70.57335,25,112.065046
-17.798592,209,113.067953
-87.93625,106,113.614869
8.085598,118,114.173447
-68.41252,45,114.497949
-54.260616,7,114.664997
-139.17706,127,115.186913
-132.47034,294,116.570023
-69.667725,26,116.782216
-71.88632,39,117.041441
-106.740425,159,117.718179
17.105999,101,118.195545
-35.31121,186,118.975247
-80.861206,33,119.202059
-96.69685,113,119.8521
-106.13494,81,120.290236
54.68769,25,120.480505
12.166847,140,121.129993
-121.38338,153,122.984828
16.512043,91,123.490625
-66.2339,51,123.917255
22.588139,70,124.381298
9.272594,172,125.167425
33.448856,74,125.560451
-76.372604,46,125.827285
58.177322,13,125.986406
-76.92103,49,126.289122
-110.80232,163,127.031256
50.0,1,127.161156
-113.756065,137,127.877534
-74.36867,56,128.378277
44.90958,48,128.715742
-54.519608,8,128.88509
-70.13708,28,129.122611
-116.697174,484,131.628658
-49.829002,298,133.214373
-68.42776,27,133.469871
-64.355606,22,133.775082
22.560768,116,135.855317
-68.431694,45,136.138002
25.025574,78,136.570889
50.0,2,136.683949
-112.231735,136,137.278928
34.206406,66,137.595353
-100.75145,101,138.151826
-23.264107,135,138.770589
57.83497,19,138.972586
-94.59268,81,139.373724
-57.384686,23,139.583762
-112.798294,83,140.033231
-129.57352,174,140.81286
-74.51081,37,141.109029
-60.85495,26,141.33832
-103.55083,145,142.17417
21.193495,88,142.594486
26.430855,80,142.986144
-119.96704,183,143.798673
-72.899025,53,144.087074
-89.40668,102,144.615935
-3.8967438,148,145.262715
13.635822,108,145.773884
-0.41861343,86,146.308384
44.007034,37,147.715428
42.79269,53,148.035526
-135.41281,105,148.533224
17.202374,67,148.91719
-4.7226257,91,149.369391
-32.457672,154,150.082878
50.696815,33,150.554541
