#{"t_start": 1768507953.5817962, "env_id": "None"}
r,l,t
-60.195274,20,0.146435
-88.23746,53,0.2357
-51.406,3,0.260205
-74.18205,26,0.312608
-77.59422,42,0.386304
-60.294933,31,0.451479
-95.79254,250,0.845628
-175.64195,98,1.026869
-77.71779,235,1.408745
-100.253845,103,1.618112
-85.50664,95,1.854763
-61.88891,11,1.915137
15.175865,67,2.090918
-70.662506,16,2.157917
-90.87529,57,2.323338
-108.94639,42,2.437761
39.89056,34,2.554408
-154.1434,68,2.735345
-293.87244,250,3.161941
-81.45632,84,3.320618
-52.110527,3,3.345853
-59.038822,10,3.378729
-54.5671,5,3.403987
-291.25107,250,3.814872
-154.97534,121,4.096017
-240.5411,250,5.530111
-217.08412,207,5.952194
-253.51343,226,6.413409
-56.85563,18,6.458668
-74.9917,19,6.510614
-253.59009,250,6.996034
-84.39155,40,7.079911
-222.9968,250,7.514997
-70.706795,23,7.593278
-73.097046,22,7.660094
-51.02268,4,7.685584
-98.86211,47,7.805883
-58.732456,13,7.852988
-118.69029,142,8.086762
-73.43428,34,8.158724
-126.34955,70,8.300463
-59.358143,9,8.348468
47.15836,11,8.384403
-116.09101,250,8.949364
-81.68645,61,9.081042
-255.38666,250,10.810153
-51.082844,4,10.867545
-64.67824,13,10.928198
-139.51234,89,11.177002
-198.50568,116,11.690886
-69.883286,19,11.772055
-191.47977,221,12.468718
18.841394,97,11.750966
-79.3107,38,11.919318
-64.34938,26,12.215423
-59.54142,11,12.334649
-67.64719,29,12.594689
-87.956726,43,12.926442
-117.75749,186,13.458852
-82.770065,33,13.597142
-96.36459,30,13.718159
-208.38359,250,14.352226
-89.92689,45,14.52616
-128.16925,100,14.881044
-92.07645,46,15.065819
-229.1736,214,15.64812
-162.80214,116,16.059247
-112.46777,250,17.944268
-101.64193,250,18.528172
-146.66916,160,18.982758
-124.37965,89,19.276335
-157.91869,83,19.534091
-107.883064,69,19.858791
-82.0379,26,20.014609
-151.4984,250,20.566612
-315.4937,250,21.002167
-90.630974,56,21.115756
-93.76247,58,21.229029
-149.98424,96,21.408743
-223.75504,199,21.724248
-78.94302,49,21.815026
-124.01686,250,22.402372
-65.0515,16,22.463734
-72.765945,22,22.52762
-96.66066,38,22.617643
-149.4451,250,24.072622
-92.783676,250,24.493312
-118.66665,250,25.090353
-105.28435,63,25.229848
-170.60062,122,25.450376
-66.7876,21,25.503334
-114.90856,53,25.603324
-167.79169,116,25.8033
-75.53306,62,25.918201
-57.244797,9,25.95522
-201.893,219,26.300974
-204.33633,144,26.54366
-84.76905,25,26.599146
-271.39633,250,26.993151
-95.31955,54,27.116775
-54.709316,7,27.153559
-190.35559,250,28.65474
-159.06543,95,28.839767
49.658577,4,28.872325
-198.80927,250,29.289109
-62.456375,15,29.34287
-71.22685,34,29.424987
17.914288,100,29.628052
-249.37773,250,30.124255
-92.278046,37,30.211995
-111.0417,50,30.311022
-140.84773,250,30.736074
-145.31934,196,31.089234
-147.4482,250,31.505571
-173.90486,250,32.093653
-111.33036,105,32.300313
-172.03415,183,33.761897
49.5,3,33.802886
-182.3012,220,34.278749
-70.733,33,34.380662
-60.811813,29,34.458905
-151.99706,205,34.800802
-101.676254,65,34.919884
-114.589134,86,35.073758
-5.3350983,130,35.299809
-121.3122,58,35.402766
-162.12593,188,35.707382
15.627811,94,35.8698
-28.957222,194,36.198484
-71.84047,20,36.259217
-148.58517,137,36.578729
-167.73097,109,36.820834
-117.53946,62,36.948181
-91.80303,52,37.064244
-195.05916,250,37.527384
-70.52713,35,37.60116
-234.8693,250,39.096443
-100.3358,50,39.229808
-66.2715,42,39.330536
-190.10046,172,39.661823
-118.0822,77,39.815738
-52.172962,3,39.843307
-185.10365,250,40.259859
-170.50719,186,40.571028
-94.294235,49,40.673725
-102.50956,69,40.801036
-104.962135,143,41.071084
-188.69727,250,41.510948
-228.96533,250,41.929033
8.432442,73,42.061508
-115.934616,94,42.243527
29.070942,62,42.362812
-222.17625,250,43.759099
-285.42706,236,43.211595
-281.51968,250,43.70945
-63.2564,12,43.759998
-124.283585,56,43.890033
-228.3372,139,44.150808
15.918846,84,44.347917
-109.36261,59,44.499765
-57.550278,10,44.544682
-205.93439,250,45.086316
-121.9923,75,45.234562
-116.122536,85,45.625617
-96.1689,73,45.799358
-276.61328,250,46.258693
-225.90028,250,46.770593
-152.43001,250,48.409001
-142.77771,153,48.717992
-201.31091,250,49.204397
-78.08447,35,49.279474
-142.771,84,49.481538
-335.41656,220,49.947794
-108.83415,113,50.23682
-234.27304,250,50.805352
-78.78978,38,50.897753
-172.54285,250,51.482914
-104.12648,71,51.656406
-105.72133,62,51.842922
43.05551,27,51.921719
-244.1208,250,52.652744
-189.29861,158,54.134649
-89.14961,116,54.429138
-72.39194,35,54.537929
-62.050606,18,54.603312
-10.6099205,132,54.850768
-84.699295,75,55.021951
-153.21785,250,55.460751
-143.73404,206,55.815702
-117.32006,111,56.023329
-226.35123,182,56.327175
-103.1864,122,56.574255
0.5720749,118,56.787726
-70.80791,28,56.84842
-225.55887,201,57.191526
-81.63511,74,57.343634
48.7,8,57.379712
-97.097145,250,57.819247
-103.485825,112,58.954562
-246.12727,250,59.48083
-145.07008,250,60.015533
-321.49307,250,60.49432
-135.87405,77,60.649303
-25.15178,195,61.057742
-67.090324,24,61.145353
-141.11787,250,61.668987
-201.32407,130,61.903377
-260.26352,248,62.345737
-113.28133,73,62.489367
