#{"t_start": 1768507931.939292, "env_id": "None"}
r,l,t
-136.34525,182,1.981787
-174.0459,165,2.361585
-59.87106,13,2.434023
-52.40711,4,2.489339
-60.125557,14,2.560454
-6.547783,127,2.836256
-112.177795,55,2.961039
-136.93765,73,2.064509
19.584743,58,2.197266
-51.265686,3,2.248502
-102.19946,207,2.632023
-84.66701,31,2.735934
-52.098984,4,2.782299
-53.960827,4,2.832559
-91.52321,63,2.973439
-61.411522,9,3.029087
49.75858,3,3.074427
-237.40482,198,3.392543
-102.14017,39,3.489239
-44.273476,195,3.840929
-65.72359,13,3.903712
-63.390663,13,3.97145
-61.499275,12,4.037352
-173.08093,102,4.237447
-153.80817,127,4.449962
-144.34332,123,4.721298
-195.4073,163,5.115077
-317.0004,250,6.416327
-64.315865,36,6.485767
-133.79657,71,6.627967
-208.79657,250,7.018815
-194.69371,222,7.384137
-120.7752,81,7.517226
-54.509468,7,7.549433
-62.148216,13,7.588216
-51.602367,6,7.611611
-207.22719,250,7.973719
-55.264458,10,8.003278
-55.540073,14,8.03861
-85.88823,47,8.121234
-56.927834,7,8.149557
-64.87418,15,8.188467
-88.07352,79,8.308936
36.998756,50,8.394677
-157.83092,215,8.722875
-291.7992,230,9.053825
-74.84915,67,9.162562
-54.4195,5,9.197134
-62.83925,15,9.24548
-81.997894,24,9.300673
-70.48279,17,9.340393
-170.72798,250,10.533689
47.034096,12,10.568
-77.355316,50,10.660379
-83.10699,57,10.76632
-55.066067,8,10.79624
-210.49889,250,11.174278
-84.08525,36,11.243037
-109.9335,124,11.42979
-180.31459,250,11.881729
-115.05749,46,11.9618
-55.06274,8,11.990422
-72.75932,23,12.045161
-165.11264,110,12.207592
-132.50505,85,12.346879
-144.0621,148,12.575505
-121.73205,80,12.701316
-98.786446,65,12.809615
-57.676445,21,12.858415
-92.61061,48,12.940498
-60.128334,13,12.973253
-55.23284,5,12.995936
30.446241,47,13.076394
-102.29482,45,13.155181
-89.86433,90,13.297139
-33.966652,134,13.500727
