#{"t_start": 1768392928.3261876, "env_id": "None"}
r,l,t
-51.165028,4,35.864728
20.55191,48,35.973018
49.4,2,36.000497
-57.082203,10,36.095176
-105.17172,268,37.137082
-65.056946,14,37.17096
-63.25892,11,37.200952
47.38338,9,37.237154
-70.33024,27,37.299016
-51.01231,3,37.322601
28.592077,31,37.391166
-83.487335,40,37.459397
-77.13373,39,37.524591
-61.782326,19,37.566266
-52.192715,3,37.58536
37.446793,34,37.643456
-54.2505,6,37.666694
23.562586,40,37.741064
-58.342556,9,37.767761
-56.13164,9,37.796641
-63.83672,17,37.842506
40.418053,28,37.894095
-105.98375,69,38.008062
-67.500626,27,38.060212
-68.0776,38,38.122077
-52.526337,3,38.141088
-117.43482,73,38.295326
-20.61399,94,38.452979
-90.49566,41,38.525728
-75.80497,70,38.637263
-54.6587,5,38.658639
-74.245255,28,38.71913
-51.503277,3,38.738763
-53.704384,5,38.763995
32.748703,26,38.818714
48.552788,6,38.842802
-116.85653,158,39.065912
4.5155144,77,39.757413
-691.7626,750,40.896806
24.679455,42,40.979297
44.948677,13,41.016116
-401.47034,402,42.18189
34.04036,29,42.236274
-85.87131,50,42.317939
-97.16266,112,42.484986
-61.256138,10,42.517708
45.658672,13,42.547806
-12.495304,109,42.755612
-748.6266,744,44.390046
-54.005013,6,44.413581
25.319721,40,44.483948
-57.698654,14,44.518876
-418.39056,506,45.267734
-65.69793,18,45.310544
-96.745605,46,45.388609
-1119.9534,1128,47.634032
-52.447502,3,47.654455
