#{"t_start": 1768470060.8072555, "env_id": "None"}
r,l,t
-184.22084,249,1.027321
-74.89678,36,1.116397
-75.1794,50,1.228929
-55.53406,8,1.265518
-60.947144,17,1.312315
-91.88483,142,1.622288
-79.06934,46,1.727118
-57.62079,9,1.769956
-98.96295,53,1.889209
-229.02498,263,2.466055
-137.84608,119,2.699745
-64.634636,19,2.776576
29.586006,78,2.975846
-52.619186,3,3.007876
-82.42787,64,3.146951
-274.3885,625,4.561341
-78.52293,56,4.695181
-111.08852,226,6.073848
-109.63991,106,6.303834
-1.7719193,136,6.581565
-88.24124,93,6.784799
-59.624413,12,6.829649
-51.946575,3,6.855268
-100.06059,44,6.956023
-67.68113,49,7.071305
-103.63771,67,7.222334
-90.10043,74,7.406815
-108.21175,58,7.540251
-52.193497,8,7.577398
-52.384205,3,7.601833
-80.109764,34,7.685072
-142.97638,225,8.127819
-104.587234,86,8.373123
-62.764587,17,8.44501
-84.83847,38,8.54193
-104.92435,118,8.779957
-4.62706,87,8.989127
-50.739834,3,9.017683
-112.209885,160,9.343801
-57.868706,11,9.384638
-52.31123,3,9.41148
-58.027916,9,9.450042
19.235245,71,9.622878
47.41694,14,9.691446
-61.30272,226,10.132409
-83.14613,36,10.225471
-52.160114,10,10.269617
-56.624035,7,10.306313
-57.411022,9,10.34614
-74.7482,22,10.409469
-107.41229,107,10.62773
-70.22671,42,10.724471
-115.46062,137,11.935756
22.756372,63,12.073579
42.190063,20,12.130011
-52.62711,4,12.166665
-52.2129,4,12.207354
-135.37128,121,12.504606
-214.96457,330,13.445985
-99.943726,52,13.583576
-91.85984,38,13.710483
-52.68995,6,13.753731
-97.74664,52,13.888291
-82.4909,63,14.07797
-51.908802,3,14.116478
-69.64986,44,14.259094
-77.33364,41,14.410002
-67.66185,273,15.006127
-155.7991,192,15.434842
-158.81119,251,15.926862
-283.1026,504,17.91173
-63.75566,11,17.955685
-60.95804,22,18.025836
-79.84834,36,18.12524
-34.286835,204,18.590377
-105.26935,50,18.758315
-62.601456,17,18.814429
41.185352,25,18.886031
-52.616608,3,18.916777
-204.89415,334,19.642449
-55.354656,20,19.70743
-106.222565,119,19.962318
6.1407814,98,20.172814
-53.4,4,20.206643
-56.809525,7,20.2521
48.351738,9,20.302769
-61.471138,31,20.389509
-75.151505,63,20.551323
-52.215492,4,20.586997
-162.06113,191,21.040304
-57.950123,12,21.08468
-94.81967,41,21.184774
-68.35442,18,21.248429
-52.104343,7,21.285808
-58.385414,10,21.332647
-75.77021,25,21.403838
-121.79829,121,21.735726
-73.24835,20,21.799934
-127.76031,86,22.051237
-61.499676,19,22.110843
-53.32249,5,22.142974
-114.510544,86,22.369685
-52.003082,3,22.398407
-81.797,63,22.54383
-73.93782,36,22.63609
-67.204735,20,22.703833
-71.91374,33,22.803059
39.43506,44,22.922972
-65.51239,20,23.000184
-16.819588,101,24.242018
-52.281666,3,24.271796
46.284466,14,24.332422
-57.258884,9,24.372035
44.21496,21,24.436162
30.31282,71,24.594981
10.735512,72,24.756413
-142.53453,161,25.104631
32.750816,60,25.286725
18.229433,75,25.475128
-66.595535,33,25.581741
48.9,6,25.621711
-95.6057,151,25.928608
-5.036171,87,26.128709
-56.010914,11,26.182518
-61.530823,23,26.26802
-101.17224,53,26.396726
-118.53266,85,26.599435
5.3608856,103,26.835507
32.03318,35,26.925538
-58.862637,8,26.970672
-76.97841,65,27.11936
-79.46603,30,27.210043
-84.19574,35,27.325945
-71.59312,43,27.436803
-3.308094,93,27.67281
45.503788,18,27.737158
-59.778355,12,27.799684
-86.04123,47,27.934072
-59.65394,28,28.015429
-112.1584,101,28.253583
-56.530525,7,28.298039
-90.776306,48,28.436499
45.660202,26,28.511266
-134.8692,116,28.763926
-114.860374,61,28.909442
-52.288063,3,28.939647
-83.537766,119,29.232303
-52.097366,3,29.263784
-51.02462,3,29.294912
-68.46521,37,30.345179
-73.47212,41,30.466533
-111.542435,131,30.747464
-101.97206,64,30.892888
-57.229763,10,30.934882
-64.658264,15,30.98921
-51.982185,3,31.020094
-123.76019,56,31.158758
-94.55939,47,31.277834
-55.750042,17,31.338342
-55.66453,8,31.378155
-53.046257,6,31.411238
-107.336334,81,31.614298
-51.059525,3,31.644799
-52.829704,6,31.681808
19.981064,60,31.826799
-65.31302,19,31.888339
-64.31174,14,31.942053
-112.50638,67,32.110255
14.825802,80,32.355745
-72.48024,40,32.481419
-98.78169,61,32.641174
-85.53591,41,32.782912
-72.986694,20,32.85621
-179.26813,234,33.458906
15.127312,104,33.763393
-51.318176,3,33.798702
-240.16745,222,34.288217
-73.60159,29,34.376093
-52.61887,4,34.411022
-91.556656,99,34.666823
-61.083813,17,34.72761
-114.497,95,34.991463
41.622932,35,35.157477
-60.19311,18,35.237514
-52.889275,7,35.283634
48.7,7,35.339314
-55.221092,15,35.406653
-75.69232,53,35.565511
-127.6899,163,36.02115
-66.792915,24,36.094875
-64.233246,20,36.159044
-79.569954,38,37.180274
-175.99329,209,37.702806
-54.01717,7,37.741627
-62.589172,17,37.808338
-85.793076,100,38.159399
-50.48284,3,38.219735
-89.79076,57,38.382215
50.0,2,38.411625
-53.63265,6,38.44979
-114.35454,139,38.7802
-76.72746,23,38.864624
-58.209457,8,38.904811
-67.45884,287,39.662191
-51.6,3,39.700486
-51.01231,3,39.743763
-132.71219,80,40.000405
-57.218884,13,40.082306
-59.893337,14,40.164464
-79.35959,54,40.317797
-61.82505,11,40.375683
13.988907,84,40.600857
-66.24694,19,40.673416
11.296631,59,40.841413
-52.1,3,40.884843
-53.396137,5,40.932039
-108.966095,68,41.121503
29.787506,53,41.303688
-113.39259,63,41.515465
-58.359165,15,41.584772
-63.648247,33,41.698237
-52.616608,3,41.740926
-122.31159,83,41.961881
-52.930885,3,41.998537
-56.488976,6,42.04284
-88.95431,70,42.237086
-52.169773,3,42.27416
-97.608795,95,42.550215
-51.54164,3,42.587096
36.448715,30,42.675209
-56.47438,11,42.731721
-51.295086,6,42.77568
-78.02959,250,43.341348
-99.54997,75,44.596349
-136.9969,212,45.144205
36.307007,27,45.228029
-56.651165,13,45.278054
-65.5488,28,45.35935
5.0613747,77,45.555902
17.599648,74,45.805102
42.844803,22,45.874115
-79.790855,29,45.971717
-57.59429,19,46.045856
-101.20808,43,46.1682
-76.70682,54,46.30543
-55.04277,7,46.345438
-67.54509,20,46.413751
-57.894978,15,46.479313
