#{"t_start": 1768469770.6814163, "env_id": "None"}
r,l,t
-136.34525,182,4.88636
-174.0459,165,5.351578
-59.87106,13,5.423454
-52.40711,4,5.488555
-60.125557,14,5.574708
-6.547783,127,5.915189
-112.177795,55,6.149256
-136.93765,73,6.467051
19.584743,58,6.63616
-51.265686,3,6.699018
-102.19946,207,7.318924
-84.66701,31,7.472903
-52.098984,4,7.54008
-53.960827,4,7.613853
-91.52321,63,7.839503
-61.411522,9,7.913452
49.75858,3,7.980377
-237.40482,198,8.504415
-102.14017,39,8.652817
-44.273476,195,9.191036
-65.72359,13,9.281869
-63.390663,13,9.379663
-61.499275,12,9.463402
-173.08093,102,9.74111
-153.80817,127,10.070264
-144.34332,123,10.385157
-195.4073,163,10.82226
-798.94476,657,15.692167
-55.688232,16,15.742816
-76.93129,21,15.813974
-481.28815,652,17.315316
-83.11171,41,17.437533
-1219.9066,1497,21.81355
-63.679634,16,21.872048
-123.30612,95,22.07572
-61.32215,29,22.149304
-123.25362,71,22.329413
-68.123695,30,22.413249
-59.725483,14,22.459922
-100.39592,78,22.644555
-100.2119,42,22.747233
-75.351524,25,22.819768
46.140545,13,22.863831
-189.73293,183,23.342947
-85.82817,87,23.592872
-304.00128,216,24.051553
49.9,2,24.07902
-83.15886,27,24.150777
-118.353676,72,24.332985
-178.17705,188,24.712249
-55.116226,5,24.745286
-104.669815,85,25.920876
44.57486,16,25.969515
-133.52188,140,26.323728
-77.93022,35,26.414531
-60.818798,12,26.456236
-53.397057,6,26.490599
-197.05511,133,26.796096
-126.02523,184,27.150395
-254.44664,259,27.688146
-89.02411,29,27.761463
-73.64554,32,27.86666
-297.03986,209,28.341002
-117.24824,69,28.519542
-66.47732,16,28.568933
-91.546936,73,28.714798
-127.721596,88,28.930566
-101.9348,97,29.135076
47.692894,7,29.172868
-64.27929,15,29.224622
-74.72426,28,29.312629
-60.078957,9,29.351679
-94.76349,74,29.52632
-52.259125,3,29.562526
-119.3775,285,30.143487
-112.46565,49,30.274941
-91.2991,62,30.422268
-55.16423,9,30.460686
-69.08072,14,30.509427
4.1405716,66,30.649618
-61.957687,27,31.687948
-67.496735,36,31.772589
-66.33336,19,31.831239
-54.521053,5,31.861713
-104.55292,77,32.041266
-63.528797,40,32.137164
35.776073,44,32.24732
-51.93844,4,32.27879
-75.95521,32,32.364646
-203.93144,138,32.687216
-52.571682,5,32.721015
-60.06729,10,32.761194
-171.97528,107,32.982256
-57.880722,22,33.049788
-149.83687,116,33.317312
-232.93242,292,33.862366
-137.92633,88,34.062732
-116.8196,51,34.185956
-217.39299,154,34.576626
-65.56988,22,34.642045
-83.48709,46,34.748527
-312.59586,342,35.493212
-72.26869,25,35.565733
48.4,5,35.600603
-333.35748,359,37.269725
-61.238365,15,37.327247
-69.54825,32,37.438428
37.07519,38,37.574732
-67.50767,15,37.629328
-312.6476,256,38.187261
-64.0366,12,38.240546
-138.77261,163,38.573414
-58.796867,11,38.612282
-247.92651,288,39.225313
-0.7052536,150,39.577821
-18.48912,111,39.794901
39.59089,28,39.868535
49.9,2,39.896388
-108.4763,222,40.377652
-212.91663,151,40.779498
45.0,13,40.822524
-166.2786,142,41.109084
-203.00089,202,41.520668
-68.6845,22,41.614736
42.259636,22,41.69091
-177.06158,108,41.922065
-152.64558,118,43.157002
-75.2292,33,43.23772
-73.66881,48,43.353396
-116.17594,49,43.481611
35.65626,32,43.579242
-151.3331,111,43.83031
-117.564064,74,44.007593
8.075619,58,44.160578
-105.482056,287,44.741678
-110.36563,90,44.963397
-53.84237,5,44.99436
-280.9264,254,45.656794
27.191196,43,45.766515
-341.37756,332,47.210756
-92.68651,50,47.528863
-76.21794,21,47.779612
-65.5591,28,47.958965
-158.07587,117,48.410313
-98.22063,49,48.65204
-81.21846,25,48.848086
-136.51451,160,49.392902
-64.66846,14,49.467447
-157.76544,146,51.542563
-114.32996,102,51.884342
-58.179146,10,51.947788
50.0,1,51.991942
-213.39972,168,52.798503
-54.69081,7,52.836506
-267.16165,200,53.401628
-51.97048,3,53.452855
-93.80325,33,53.616463
-78.80437,22,53.775021
30.7079,63,54.074067
-73.966995,27,54.173249
24.700617,49,54.303802
-591.5909,665,56.032674
-51.59443,4,56.069785
-69.802734,29,56.158886
-94.89006,244,56.772845
-1.555603,97,57.007964
-196.23575,183,57.369327
-142.45496,108,58.527204
-305.7083,315,59.226774
-196.22446,304,59.869963
-95.4601,54,60.038814
-209.26811,169,60.520319
-93.93246,31,60.648616
-61.55401,36,60.778526
-89.06475,56,60.955531
-64.2664,19,61.019299
-163.49132,82,61.219568
-192.4994,192,61.798768
-169.27364,363,62.706758
-58.55639,24,62.778313
-255.66345,450,65.095896
-478.90808,547,66.287541
45.957703,12,66.337464
-56.013515,10,66.384533
-113.99051,80,66.582909
-62.290894,48,66.700993
-50.923607,4,66.733763
-353.15668,340,67.437606
-127.48888,133,67.715804
-55.022102,8,67.757682
-965.71594,791,69.397237
-88.25125,90,70.466873
-134.8252,92,70.657975
-73.10466,30,70.742695
-51.321613,3,70.778661
-282.13782,470,71.717384
49.4,2,71.741231
-247.6968,267,72.335103
50.0,1,72.363878
-257.90857,281,72.888514
-231.08678,343,73.589825
-167.87155,99,73.833071
-59.464596,8,73.876228
-89.63402,62,74.0164
-78.843864,38,74.106196
-63.038628,19,74.171796
-101.158005,67,74.322806
-54.39731,8,74.36874
-94.61305,62,74.532236
-127.20899,135,75.705179
-75.64722,20,75.761302
-41.145706,210,76.31237
-229.69307,198,76.828704
-203.0881,145,77.161836
-179.73706,112,77.474377
-68.833954,23,77.543584
-393.05087,365,78.284761
29.23529,42,78.405531
-136.94403,79,78.607428
-66.8822,25,78.687194
-127.17164,198,79.18263
-390.64304,233,79.714044
-690.08887,635,81.957614
-568.7659,445,82.955181
-118.527245,53,83.114899
-103.18942,302,83.791517
-52.07931,3,83.826216
-189.34442,161,84.338945
-72.09364,25,84.408605
-125.7195,363,85.194045
-68.39476,28,85.27177
44.05858,15,85.333412
-138.47998,442,87.456647
-232.00464,276,88.057242
-78.16284,31,88.147518
-121.78715,79,88.325366
-53.23415,6,88.358569
-247.35066,185,88.750368
-124.20671,354,89.442564
-44.962402,173,89.893948
-100.13664,91,90.120204
-66.023834,13,90.168686
-118.81519,104,90.401557
-392.5482,315,91.028085
47.671463,8,91.064488
-54.688457,7,91.099398
-160.09865,220,91.640144
-92.07716,62,91.776788
-83.781006,48,91.894051
-137.20038,308,93.603683
-312.6217,227,94.046922
-330.91974,473,95.041223
-61.44983,10,95.082238
-55.30294,5,95.114091
-60.048393,12,95.159451
46.68131,19,95.21443
-195.97119,194,95.575918
-55.39723,7,95.607635
-180.21695,131,95.930386
49.8,4,95.960116
-97.8212,40,96.047993
-161.82124,160,96.388154
-355.35632,363,97.104776
-252.23227,231,98.480237
-225.47067,337,99.378812
