#{"t_start": 1768474751.8720617, "env_id": "None"}
r,l,t
-136.34525,182,2.195153
-174.0459,165,2.544819
-59.87106,13,2.600729
-52.40711,4,2.650064
-60.125557,14,2.705333
-6.547783,127,2.900394
-112.177795,55,3.016154
-136.93765,73,3.149552
19.584743,58,3.257833
-51.265686,3,3.308266
-102.19946,207,3.625656
-84.66701,31,3.703434
-52.098984,4,3.743525
-53.960827,4,3.785131
-91.52321,63,3.895072
-61.411522,9,3.948634
49.75858,3,3.998764
-237.40482,198,4.284655
-102.14017,39,4.380454
-44.273476,195,4.717262
-65.72359,13,4.771604
-63.390663,13,4.830873
-61.499275,12,4.900126
-173.08093,102,5.081095
-153.80817,127,5.289851
-144.34332,123,5.488133
-195.4073,163,5.735797
-317.0004,250,7.430921
-64.315865,36,7.537219
-133.79657,71,7.678187
-208.79657,250,8.164173
-194.69371,222,8.589371
-120.7752,81,8.767268
-54.509468,7,8.802231
-62.148216,13,8.843416
-51.602367,6,8.868379
-207.22719,250,9.26311
-55.264458,10,9.297442
-55.540073,14,9.33661
-85.88823,47,9.41099
-56.927834,7,9.440919
-64.87418,15,9.478864
-88.07352,79,9.628657
36.998756,50,9.744833
-157.83092,215,10.099468
-291.7992,230,10.430622
-74.84915,67,10.588266
-54.4195,5,10.612844
-62.83925,15,10.650185
-81.997894,24,10.703903
-70.48279,17,10.752439
-170.72798,250,12.384675
47.034096,12,12.428975
-77.355316,50,12.511466
-83.10699,57,12.602283
-55.066067,8,12.631684
-210.49889,250,13.088386
-84.08525,36,13.161756
-109.9335,124,13.357374
-180.31459,250,13.767008
-115.05749,46,13.871077
-55.06274,8,13.927236
-72.75932,23,14.004734
-165.11264,110,14.211286
-132.50505,85,14.403682
-144.0621,148,14.669514
-121.73205,80,14.852905
-98.786446,65,14.994659
-57.676445,21,15.040718
-92.61061,48,15.124415
-60.128334,13,15.155991
-55.23284,5,15.182061
30.446241,47,15.26055
-102.29482,45,15.341027
-89.86433,90,15.485521
-33.966652,134,15.684713
-207.07722,163,17.226185
25.271116,76,17.357344
-104.58355,39,17.440958
-210.4035,250,18.673734
-52.029587,6,18.749546
-25.523514,151,19.211786
-89.35496,37,19.313007
-70.360954,18,19.368651
-59.417015,9,19.40866
29.79015,58,19.558847
-137.16476,179,19.918458
-50.92854,3,19.941213
-79.87444,33,20.009118
-344.62585,248,20.395323
-63.049473,15,20.431989
-61.27208,10,20.461236
-167.99786,100,20.774351
-55.495785,9,20.819855
-98.49347,47,20.952135
-98.434364,87,21.085805
-276.10925,213,21.396265
-109.275314,44,21.478833
-277.449,250,21.839023
-60.6715,16,21.875094
-67.194565,22,21.922487
-36.03196,138,23.133786
-31.209885,116,23.348536
-53.188637,12,23.384558
-213.05081,250,23.828236
-69.33168,32,23.905881
-68.47456,24,23.957751
26.366749,63,24.085291
-57.26124,7,24.116813
-324.20288,213,24.466773
-126.9055,58,24.570034
-190.96521,194,24.873931
-199.32672,162,25.140424
-127.72612,218,25.596873
-195.62283,250,26.049222
-93.6868,57,26.149765
-160.89746,154,26.458356
-50.56503,3,26.485964
-271.06702,250,27.895773
-266.07086,250,28.244739
50.0,1,28.261458
-218.37817,250,28.616702
-213.41364,250,28.947855
-99.286865,52,29.034916
-52.14784,4,29.05863
-81.36588,38,29.128133
-185.81593,250,29.466137
-54.59807,8,29.49517
40.728935,27,29.550452
-66.94324,13,29.591336
-13.304264,149,29.871955
-266.72513,250,30.328494
-74.224724,25,30.389938
-225.96025,203,30.723429
-11.2112465,104,30.893285
-155.19968,181,32.133446
-55.261272,6,32.170886
-167.7038,118,32.371429
-71.93106,45,32.444362
-149.85345,147,32.668392
-60.519173,12,32.699203
-25.545639,141,32.9036
43.448986,17,32.940238
-106.450096,72,33.044623
-270.45825,250,33.42932
-207.09006,250,33.784601
-109.22408,118,33.948153
-61.709255,12,33.9771
-57.48387,14,34.009335
43.831528,13,34.041993
-61.046535,11,34.07216
49.158577,4,34.092879
-236.72914,250,34.471662
-97.94273,52,34.56386
-143.70383,78,34.689342
-70.918,18,34.738658
-84.308945,23,34.789901
-84.18683,28,34.843418
-72.92512,37,34.911881
-52.480644,4,34.932956
-136.6688,126,35.121845
-115.50916,83,35.247041
-75.01628,37,35.312229
-62.450985,16,35.349698
-174.69452,189,36.529546
-57.84441,10,36.563814
-83.17184,29,36.646874
-110.98181,55,36.749915
-60.997124,22,36.802822
-97.40367,63,36.90538
-55.985844,7,36.930724
-154.41425,95,37.069943
-77.4534,21,37.121916
-5.693569,90,37.257658
-303.4729,221,37.57223
-118.18578,76,37.681967
-74.778305,22,37.727633
-128.48154,106,37.876553
-91.96138,61,37.973244
-62.37765,43,38.04502
-163.21136,250,38.377954
-278.97476,250,38.754499
-66.09627,42,38.861744
-92.72637,61,39.017397
-81.52754,46,39.124429
49.9,2,39.150144
-60.07203,21,39.211636
-112.46727,78,39.379765
34.65732,35,39.46809
-157.80228,185,41.040733
-237.15001,168,41.421464
-125.520645,142,41.736891
-41.66104,168,42.262496
-60.116814,17,42.336169
-195.7047,146,42.745992
-85.445175,53,42.926653
-62.716827,34,43.037961
-216.72261,204,43.67814
50.0,1,43.712141
-52.03701,4,43.763942
-105.7782,63,43.982476
-213.18005,250,44.654167
-87.66966,28,44.711538
14.759308,88,44.858939
-90.01606,44,44.943944
-61.591526,20,44.996158
-96.520805,37,45.06151
-62.50568,18,45.107342
-53.663403,6,45.131954
-126.854,127,45.337457
-65.4834,13,45.375857
-82.6578,54,45.457002
7.8504753,88,45.589658
-317.26514,239,45.989164
-57.513607,7,46.019167
1.2416115,104,47.098805
