#{"t_start": 1768466654.9537473, "env_id": "None"}
r,l,t
-252.17963,434,0.835337
-101.70049,112,1.246584
-53.57884,8,1.271185
-172.40479,358,1.831446
-78.636154,41,1.902416
-259.7137,557,2.961807
-880.3856,1731,6.574238
-145.51923,164,6.875731
-106.86772,103,7.03837
-57.14556,279,7.76201
-437.49808,1048,9.686754
-197.24133,337,10.346421
-69.89996,44,10.444293
-73.38547,19,10.490851
-96.72626,113,10.692724
-52.5,3,10.725152
34.325012,62,10.884255
-38.445457,214,11.366256
-77.13533,32,11.693007
45.612076,32,11.768509
-52.110527,3,11.794293
-69.47258,19,11.842754
-54.069252,5,11.863787
-105.50722,56,11.953541
-387.23895,586,13.16532
-178.39954,163,13.470598
-212.01852,386,14.312311
-118.5961,91,14.464714
-86.798035,88,14.604098
-114.51606,78,14.762956
-291.71307,557,16.245462
-42.046898,153,16.504242
-207.62424,173,16.822989
-65.75743,18,16.881502
-51.97048,3,16.904086
-67.02494,46,16.994353
-113.52799,152,17.52471
-331.1426,753,18.874574
-141.33505,329,19.599933
-266.96002,299,20.079974
-75.34232,29,20.13568
-202.10645,149,20.644256
47.41071,18,20.685827
-293.45148,557,21.701772
-248.85149,381,22.620979
-552.15454,782,24.268461
-103.164856,145,24.50561
-52.110527,3,24.525983
-146.72066,332,25.561343
-24.889,152,26.525733
-111.965065,124,27.366678
-338.5495,891,30.293424
-186.30238,388,31.920722
19.608494,90,32.181001
-58.15677,14,32.239679
-65.48587,21,32.32115
-53.278584,6,32.370828
-201.45683,240,33.387044
-65.973175,52,33.590136
-212.67563,313,34.515929
-87.08627,28,35.113987
-58.507988,14,35.167727
-149.22186,115,35.401695
-369.44,671,36.962763
-143.41766,179,37.28596
-219.59631,619,38.883204
-95.1093,52,38.996999
-74.606445,56,39.110611
40.772232,24,39.172259
-67.90558,22,39.225967
-100.1758,113,39.42909
-347.21652,1073,41.630771
-84.32654,59,41.737862
-85.9379,33,41.798818
-271.64746,505,42.867054
-19.93354,158,43.559323
-81.54344,37,43.656985
-52.319805,5,43.685278
-55.16798,5,43.714474
-211.97919,756,45.42617
-50.984818,3,45.452847
-120.24622,214,46.113379
-362.6172,845,48.07215
-82.43717,37,48.174725
-56.4,6,48.206499
-89.00827,109,48.689987
-123.13559,295,49.31038
-1003.9375,1624,53.202297
-55.93757,9,53.234387
-219.5401,330,54.063309
-51.265686,3,54.089556
-76.61774,25,54.156369
-68.84082,183,54.801233
-58.29881,34,54.922531
-117.763824,169,55.302114
-228.34717,703,56.878604
-149.64088,166,57.452696
-58.00673,8,57.493297
-58.091812,169,57.824405
-77.69151,49,57.918871
-91.80118,58,58.06562
-190.307,283,58.916245
-53.246803,4,58.946089
-105.303925,110,59.144819
-187.74702,275,59.619332
-63.50693,18,59.879978
-440.93063,960,61.84812
45.525455,26,61.930195
-240.84175,460,63.113748
-37.215897,293,63.927502
-61.483986,228,64.38454
-66.749146,65,64.529729
-234.95015,461,65.638803
-551.00507,1769,69.238245
-479.70563,1184,71.533652
-88.84683,116,71.773681
-56.041702,306,72.472371
-36.10798,172,72.751523
-44.287758,217,73.320571
-290.16583,460,74.289131
-224.72728,549,75.378548
-232.29987,1076,77.417385
-86.37569,362,78.192516
-92.636734,51,78.290335
38.932526,35,78.376275
-150.3901,125,78.603396
-622.4067,1344,81.360073
-328.08682,1138,84.994186
-70.40568,356,86.955792
-272.92258,419,88.602128
-77.06634,102,88.873355
-23.604553,123,89.911892
-215.56229,809,92.733839
-101.53856,82,93.01165
-72.26166,32,93.582367
-577.0929,1474,106.608073
-681.6585,1947,116.330085
-24.033035,128,116.739056
-90.69701,151,117.512705
-1382.2227,1928,130.596324
-259.4076,415,132.349513
-849.33307,2256,141.400206
-409.87613,1634,147.111444
-630.6839,2172,152.646641
-236.28828,494,154.056417
-1490.7013,4630,164.352231
-2460.1628,3533,172.734224
-47.60396,412,173.769778
-2116.8132,3924,182.176247
-806.0016,3663,189.7201
-2113.803,10521,210.095094
-1763.4364,12311,238.620883
