#{"t_start": 1768419420.5111425, "env_id": "None"}
r,l,t
-161.576,102,210.867798
-54.66203,6,210.898584
-75.43677,49,211.012787
-139.83414,176,211.298581
-77.8194,71,211.425067
-152.00113,144,212.222372
36.270027,38,212.295506
49.534973,4,212.325454
-51.484818,4,212.349415
47.221416,18,212.395443
19.862873,65,212.508716
-141.39507,100,212.721869
-79.93407,43,212.808373
-80.63982,25,212.868004
-108.64136,55,212.965155
-84.2334,34,213.040696
-83.89832,66,213.16641
-27.251953,125,213.365672
-91.43204,48,213.456301
-116.14052,84,213.60326
-104.09903,94,213.794006
23.817516,51,213.923566
-186.40149,153,214.648074
-81.40268,68,214.770823
-131.61649,133,214.999822
-215.94685,213,215.407492
-70.39529,25,215.485861
50.0,1,215.509188
-173.00604,201,215.83249
-59.478676,22,215.884925
-54.397423,11,215.926616
-46.543633,155,216.372348
-127.66702,97,216.556685
-64.9343,17,216.617017
10.672394,58,217.174186
-95.67703,76,217.309085
-61.907608,11,217.34781
49.08377,5,217.375422
-51.727337,3,217.39824
-81.505,37,217.467675
-100.81895,68,217.594475
-127.039696,87,217.746967
-91.80287,48,217.839599
46.477787,12,217.87601
18.567326,71,218.010541
13.117302,76,218.147839
-168.96198,118,218.373711
30.152376,50,218.532772
-51.87902,3,218.562792
44.05983,15,218.608179
-58.884895,19,218.65705
-104.59822,65,218.773469
-91.63547,82,218.915105
17.13055,92,219.081587
-7.9136353,127,219.763577
48.157703,11,219.809531
-70.53009,27,219.893647
-164.41702,135,220.136462
-140.01297,88,220.285609
49.0,5,220.307872
20.386948,50,220.399924
-192.95447,130,220.633632
-71.1532,17,220.7047
-424.28915,561,222.314807
-73.35951,55,222.4282
45.291794,13,222.473507
-64.3615,22,222.525887
39.94928,33,222.591254
-88.93729,100,222.759815
-1491.1685,1297,225.505213
-144.8323,117,225.693875
-72.19339,22,225.743599
-131.89456,282,226.196173
-125.69742,98,226.872505
-63.52594,25,226.955452
-70.57685,27,227.027708
-65.407715,17,227.072871
-76.64396,30,227.152321
2.6379395,95,227.469695
26.635408,35,227.571297
0.90168,74,227.731021
-87.10655,34,227.817849
-81.04587,159,228.098502
-60.658566,9,228.135162
-116.727715,117,228.329913
-150.10277,169,228.918629
-132.88446,183,229.390512
48.04568,8,229.433337
-92.8503,69,230.175644
-180.35046,208,230.529375
-93.51225,39,230.60471
-70.78319,26,230.666001
-63.19147,35,230.732735
49.9,2,230.755805
-114.02564,75,230.884316
-52.93137,6,230.926073
11.953587,44,231.019031
44.376392,15,231.065262
-60.50151,19,231.113717
-56.575123,10,231.148975
-61.720303,14,231.187763
-2227.3381,1824,235.13644
31.432442,40,235.23652
-73.45058,23,235.288395
-0.15159988,54,235.390794
-160.06143,147,235.622418
45.816936,12,235.655428
-91.2728,77,235.793504
-101.541855,248,236.200456
44.79213,16,236.239872
-189.87949,139,237.040196
-103.7148,133,237.27382
-73.99039,65,237.41716
-68.88064,19,237.464383
-182.1819,186,237.760716
-58.005104,19,237.807886
27.325052,50,237.896245
-610.2585,669,239.657528
-52.8,3,239.679359
40.423275,27,239.743309
-32.46444,139,239.96848
-62.22317,32,240.036122
-136.51048,218,240.387106
-98.537056,55,240.487713
-51.165028,4,240.509606
-694.6733,690,242.217257
-50.5,3,242.240215
-145.43396,141,242.47427
-29.959763,181,242.767654
-226.5685,210,243.123011
-52.708305,3,243.145036
-72.696724,147,243.380471
-60.12509,11,243.412051
-269.03146,349,244.595986
-55.20416,5,244.621204
-100.50911,47,244.730779
-108.23019,42,244.808967
-64.287094,18,244.862818
20.936346,57,244.967236
42.592575,23,245.016192
-101.16049,59,245.128465
-67.442604,33,245.199752
-7.290222,93,245.355837
-59.25487,17,245.394727
-60.87834,21,245.440385
26.846964,48,245.539658
-70.412575,26,245.59547
-61.321365,13,245.632304
-83.853546,33,245.702801
-64.63748,24,245.755581
36.48677,34,245.824931
-51.318176,3,245.846414
-73.74045,43,245.945443
-52.96638,4,245.975727
-265.0805,244,246.981977
-129.89648,115,247.179762
-148.80783,117,247.367897
41.243225,20,247.413969
-67.35629,21,247.459918
-15.110283,123,247.666881
-124.67128,115,247.855697
-61.68558,13,247.890222
31.861944,38,247.968262
5.3207474,70,248.088505
-65.37861,14,248.138723
-51.416553,3,248.161158
-79.63169,33,248.230901
-26.73864,163,249.034519
-235.9696,234,249.489193
-201.16385,185,249.809861
49.4,2,249.832885
-140.31818,111,250.050451
-65.05121,12,250.087251
-169.62302,111,250.269792
-115.7528,87,250.421665
23.925133,41,250.494149
10.495285,62,250.616257
-146.86377,88,250.80891
-52.836933,5,250.838326
-30.490578,97,251.479523
-204.6399,182,251.767891
-73.97009,31,251.827335
-119.85539,142,252.06108
50.0,1,252.083771
-110.1369,98,252.27081
-52.02958,154,252.517355
-51.5,3,252.540301
-53.60337,4,252.566249
49.9,2,252.589353
-95.61638,54,252.683661
-127.55183,103,252.878822
-85.43604,43,252.984925
-204.12183,206,253.805642
-89.851135,50,253.894779
-81.8531,80,254.038016
-198.2626,195,254.349018
-138.10037,121,254.54289
-57.37751,17,254.588121
31.614817,44,254.666533
-95.235176,80,254.805419
-52.42184,3,254.828561
40.534885,33,254.916991
-79.058304,67,255.044903
-155.40796,193,255.524839
-95.7725,101,255.694004
-65.70612,23,256.2438
-63.730476,17,256.290962
49.658577,3,256.315151
-52.63538,3,256.335671
-59.017456,22,256.388168
-97.18225,273,256.801156
-68.720474,30,256.858812
-128.42688,96,257.030097
-102.56692,72,257.151185
-56.3813,10,257.185241
-150.74295,255,257.677631
-21.998825,113,257.88804
-57.93499,8,257.918713
-56.933105,11,257.957199
-106.630615,97,258.58098
-109.828545,60,258.847067
49.334972,4,258.886059
31.280657,43,259.066301
-76.53522,59,259.254019
-35.02237,111,259.517217
-158.65997,102,259.693611
-51.752632,3,259.719278
-198.99963,203,260.106544
-231.95238,245,260.530751
-74.62949,30,260.592381
-59.074623,19,260.638943
-128.29094,213,261.455603
-52.192715,3,261.479371
5.1875076,73,261.610198
-85.074585,41,261.683306
17.669956,68,261.802379
-89.717354,55,261.897248
-65.00255,31,261.983357
-88.90315,84,262.207257
-170.37292,95,262.377227
-83.410065,41,262.462922
-72.000946,20,262.52085
-101.61824,45,262.613101
-173.79697,155,262.859541
-189.23792,203,263.324884
-86.856445,52,263.872862
44.371223,17,263.917194
-87.33188,39,264.006765
-312.51666,281,264.533163
-433.02682,454,265.241802
-80.59122,68,265.363497
-53.408276,6,265.391434
-52.169773,3,265.41194
41.486298,20,265.457312
-54.51649,15,265.494868
-75.25782,28,265.563353
-54.191566,9,265.595446
49.13497,6,265.619965
-690.4252,1010,267.777529
-55.334087,8,267.805775
43.66446,21,267.852202
48.99355,8,267.886868
-65.03801,43,268.44913
-146.09444,148,268.69569
-71.20974,193,269.132698
48.1,5,269.158266
-58.678486,20,269.209045
-168.50781,106,269.418495
-63.002266,19,269.467458
-70.28966,21,269.521768
-94.31502,70,269.645279
-53.2106,4,269.66665
-66.03169,37,269.738445
-74.67853,33,269.808982
-60.484184,15,269.849948
-52.51939,5,269.87787
-158.5746,190,270.18574
47.153328,13,270.219463
-84.2334,59,270.328635
-56.655815,7,270.359507
-118.13873,128,271.057212
-52.778584,6,271.092913
28.573746,47,271.237026
-60.697937,18,271.292347
-118.032974,91,271.46452
-311.54327,287,271.955545
-51.79061,4,271.98079
-406.7378,521,273.22158
-64.98438,37,273.316014
-56.60907,7,273.360754
-56.51537,8,273.411319
-9.866421,139,273.731769
-110.17958,97,273.903773
-52.853416,5,273.931663
-54.460827,4,273.95973
-96.13995,254,274.344538
9.349316,75,274.487355
49.9,2,274.520536
-29.936005,96,274.697697
-70.772484,46,274.782292
-50.56503,3,274.806937
-65.38991,21,274.859063
42.232014,20,274.906216
-57.806526,12,274.944417
-87.35583,46,275.033293
-249.71002,454,276.288498
-127.29868,164,276.553686
-8.237072,95,276.720854
-59.128113,22,276.768469
-74.45627,35,276.840268
-52.71965,6,276.866642
-138.87712,188,277.162838
-59.619522,8,277.197675
-81.14106,27,277.269279
-66.785255,45,277.371523
-58.93384,23,277.423259
-75.41841,35,277.493434
-105.77757,82,278.176201
-79.279655,39,278.277085
40.935028,28,278.365211
-205.28464,145,278.633823
-52.72982,3,278.654744
43.368187,25,278.722306
-89.750145,51,278.818892
-58.840866,24,278.881124
-55.938248,6,278.909448
30.642637,56,279.020734
-76.87599,55,279.118506
49.8,2,279.137372
-72.63794,52,279.23503
-493.64862,493,280.00672
