#{"t_start": 1768475028.308567, "env_id": "None"}
r,l,t
-136.34525,182,4.648586
-174.0459,165,5.17297
-59.87106,13,5.300906
-52.40711,4,5.379127
-60.125557,14,5.459566
-6.547783,127,5.776096
-112.177795,55,6.022787
-136.93765,73,6.263107
19.584743,58,6.411289
-51.265686,3,6.462801
-102.19946,207,6.803935
-84.66701,31,6.924507
-52.098984,4,6.968715
-53.960827,4,7.008395
-91.52321,63,7.137819
-61.411522,9,7.191962
49.75858,3,7.236802
-237.40482,198,7.557343
-102.14017,39,7.637133
-44.273476,195,7.91808
-65.72359,13,7.976427
-63.390663,13,8.038964
-61.499275,12,8.096348
-173.08093,102,8.29562
-153.80817,127,8.516995
-144.34332,123,8.708046
-195.4073,163,8.936008
-317.0004,250,10.45605
-64.315865,36,10.518202
-133.79657,71,10.62489
-208.79657,250,10.974334
-194.69371,222,11.283233
-120.7752,81,11.396733
-54.509468,7,11.426636
-62.148216,13,11.460116
-51.602367,6,11.481905
-207.22719,250,11.845978
-55.264458,10,11.876978
-55.540073,14,11.910822
-85.88823,47,11.99231
-56.927834,7,12.017333
-64.87418,15,12.051601
-88.07352,79,12.169511
36.998756,50,12.298484
-157.83092,215,12.904665
-291.7992,230,13.234134
-74.84915,67,13.326792
-54.4195,5,13.348881
-62.83925,15,13.386544
-81.997894,24,13.431224
-70.48279,17,13.469082
-170.72798,250,15.302377
47.034096,12,15.3341
-77.355316,50,15.420906
-83.10699,57,15.504239
-55.066067,8,15.534692
-210.49889,250,15.84933
-84.08525,36,15.908037
-109.9335,124,16.087126
-180.31459,250,16.433834
-115.05749,46,16.505508
-55.06274,8,16.529872
-72.75932,23,16.573859
-165.11264,110,16.726088
-132.50505,85,16.886849
-144.0621,148,17.185609
-121.73205,80,17.352398
-98.786446,65,17.476429
-57.676445,21,17.530011
-92.61061,48,17.63723
-60.128334,13,17.67827
-55.23284,5,17.705509
30.446241,47,17.799829
-102.29482,45,17.907655
-89.86433,90,18.079128
-33.966652,134,18.276588
-207.07722,163,20.164074
25.271116,76,20.44148
-104.58355,39,20.576996
-210.4035,250,21.212312
-52.029587,6,21.245855
-25.523514,151,21.52422
-89.35496,37,21.601333
-70.360954,18,21.650332
-59.417015,9,21.697849
29.79015,58,21.832048
-137.16476,179,22.164517
-50.92854,3,22.193186
-79.87444,33,22.271112
-344.62585,248,22.678409
-63.049473,15,22.720162
-61.27208,10,22.748488
-167.99786,100,22.949057
-55.495785,9,22.995481
-98.49347,47,23.158838
-98.434364,87,23.359987
-276.10925,213,23.779356
-109.275314,44,23.872781
-277.449,250,24.33768
-60.6715,16,24.381012
-67.194565,22,24.431352
-36.03196,138,25.577321
-31.209885,116,25.75366
-53.188637,12,25.786024
-213.05081,250,26.208311
-69.33168,32,26.328502
-68.47456,24,26.39462
26.366749,63,26.506865
-57.26124,7,26.531664
-324.20288,213,26.839168
-126.9055,58,26.932287
-190.96521,194,27.222288
-199.32672,162,27.474572
-127.72612,218,27.823519
-195.62283,250,28.267319
-93.6868,57,28.388048
-160.89746,154,28.70452
-50.56503,3,28.729182
-271.06702,250,30.332594
-266.07086,250,31.011376
50.0,1,31.061908
-218.37817,250,31.833851
-213.41364,250,32.305385
-99.286865,52,32.439938
-52.14784,4,32.468233
-81.36588,38,32.570297
-185.81593,250,33.272683
-54.59807,8,33.360162
40.728935,27,33.474221
-66.94324,13,33.544651
-13.304264,149,33.831177
-266.72513,250,34.47083
-74.224724,25,34.551442
-225.96025,203,34.990821
-11.2112465,104,35.210628
-155.19968,181,36.920368
-55.261272,6,36.952459
-167.7038,118,37.344768
-71.93106,45,37.517647
-149.85345,147,37.913012
-60.519173,12,37.984131
-25.545639,141,38.684272
43.448986,17,38.764537
-106.450096,72,39.297931
-270.45825,250,40.443911
-207.09006,250,41.461468
-109.22408,118,41.821416
-61.709255,12,41.873764
-57.48387,14,41.935845
43.831528,13,42.004262
-61.046535,11,42.063076
49.158577,4,42.0983
-236.72914,250,42.707521
-97.94273,52,42.833261
-143.70383,78,42.984843
-70.918,18,43.032233
-84.308945,23,43.087677
-84.18683,28,43.22547
-72.92512,37,43.37453
-52.480644,4,43.406205
-136.6688,126,43.632864
-115.50916,83,43.792025
-75.01628,37,43.869648
-62.450985,16,43.909302
-174.69452,189,45.221096
-57.84441,10,45.255506
-83.17184,29,45.323919
-110.98181,55,45.44422
-60.997124,22,45.545406
-97.40367,63,45.698689
-55.985844,7,45.727492
-154.41425,95,45.896937
-77.4534,21,45.945659
-5.693569,90,46.098613
-303.4729,221,46.43517
-118.18578,76,46.555144
-74.778305,22,46.602231
-128.48154,106,46.803656
-91.96138,61,46.907939
-62.37765,43,46.991829
-163.21136,250,47.380942
-278.97476,250,47.827981
-66.09627,42,47.91773
-92.72637,61,48.058258
-81.52754,46,48.152384
49.9,2,48.175724
-60.07203,21,48.226001
-112.46727,78,48.365751
34.65732,35,48.449557
-157.80228,185,49.731628
-237.15001,168,50.070835
-125.520645,142,50.312464
-41.66104,168,50.580829
-60.116814,17,50.624583
-195.7047,146,50.882196
-85.445175,53,51.001482
