#{"t_start": 1768507867.4662056, "env_id": "None"}
r,l,t
-136.34525,182,2.199
-174.0459,165,2.501965
-59.87106,13,2.560888
-52.40711,4,2.607107
-60.125557,14,2.680756
-6.547783,127,2.970108
-112.177795,55,3.095328
-136.93765,73,3.277406
19.584743,58,3.415029
-51.265686,3,3.457461
-102.19946,207,3.898126
-84.66701,31,4.040186
-52.098984,4,4.108249
-53.960827,4,4.169465
-91.52321,63,4.354942
-61.411522,9,4.435761
49.75858,3,4.499702
-237.40482,198,3.82579
-102.14017,39,3.927943
-44.273476,195,4.30952
-65.72359,13,4.387
-63.390663,13,4.4695
-61.499275,12,4.537224
-173.08093,102,4.733997
-153.80817,127,4.956519
-144.34332,123,5.175997
-195.4073,163,5.477665
-317.0004,250,6.85017
-64.315865,36,6.931372
-133.79657,71,7.066784
-208.79657,250,7.473968
-194.69371,222,7.847881
-120.7752,81,7.999101
-54.509468,7,8.027057
-62.148216,13,8.06163
-51.602367,6,8.085792
-207.22719,250,8.476839
-55.264458,10,8.507143
-55.540073,14,8.54245
-85.88823,47,8.616461
-56.927834,7,8.641372
-64.87418,15,8.680545
-88.07352,79,8.810877
36.998756,50,8.894252
-157.83092,215,9.209842
-291.7992,230,9.553666
-74.84915,67,9.683396
-54.4195,5,9.709327
-62.83925,15,9.74979
-81.997894,24,9.800496
-70.48279,17,9.852362
-170.72798,250,11.129579
47.034096,12,11.1692
-77.355316,50,11.26243
-83.10699,57,11.374235
-55.066067,8,11.40485
-210.49889,250,11.778152
-84.08525,36,11.85054
-109.9335,124,12.040081
-180.31459,250,12.429977
-115.05749,46,12.507656
-55.06274,8,12.538748
-72.75932,23,12.605023
-165.11264,110,12.779912
-132.50505,85,12.908587
-144.0621,148,13.135778
-121.73205,80,13.262454
-98.786446,65,13.372324
-57.676445,21,13.419961
-92.61061,48,13.496205
-60.128334,13,13.531584
-55.23284,5,13.555306
30.446241,47,13.640921
-102.29482,45,13.720044
-89.86433,90,13.85817
-33.966652,134,14.059098
