#{"t_start": 1768474110.2197149, "env_id": "None"}
r,l,t
-136.34525,182,4.731545
-174.0459,165,5.144605
-59.87106,13,5.21926
-52.40711,4,5.269553
-60.125557,14,5.335905
-6.547783,127,5.611717
-112.177795,55,5.754491
-136.93765,73,5.947273
19.584743,58,6.100977
-51.265686,3,6.139987
-102.19946,207,6.473867
-84.66701,31,6.560847
-52.098984,4,6.602909
-53.960827,4,6.674799
-91.52321,63,6.85567
-61.411522,9,6.954735
49.75858,3,7.004583
-237.40482,198,7.520976
-102.14017,39,8.125675
-44.273476,195,9.469617
-65.72359,13,9.591324
-63.390663,13,9.720807
-61.499275,12,9.812646
-173.08093,102,10.132086
-153.80817,127,10.42683
-144.34332,123,10.649704
-195.4073,163,10.984227
-317.0004,250,12.596908
-64.315865,36,12.662745
-133.79657,71,12.782508
-208.79657,250,13.134218
-194.69371,222,13.475228
-120.7752,81,13.597695
-54.509468,7,13.62992
-62.148216,13,13.675117
-51.602367,6,13.7018
-207.22719,250,14.092633
-55.264458,10,14.119851
-55.540073,14,14.154792
-85.88823,47,14.235698
-56.927834,7,14.261364
-64.87418,15,14.308631
-88.07352,79,14.475857
36.998756,50,14.569504
-157.83092,215,14.987791
-291.7992,230,15.340335
-74.84915,67,15.468051
-54.4195,5,15.506102
-62.83925,15,15.563943
-81.997894,24,15.617094
-70.48279,17,15.657566
-170.72798,250,17.189956
47.034096,12,17.224354
-77.355316,50,17.309477
-83.10699,57,17.479245
-55.066067,8,17.509264
-210.49889,250,17.88909
-84.08525,36,17.968826
-109.9335,124,18.188293
-180.31459,250,18.555426
-115.05749,46,18.633091
-55.06274,8,18.659
-72.75932,23,18.71503
-165.11264,110,18.879749
-132.50505,85,19.00319
-144.0621,148,19.232455
-121.73205,80,19.354419
-98.786446,65,19.448539
-57.676445,21,19.494901
-92.61061,48,19.594328
-60.128334,13,19.627754
-55.23284,5,19.649733
30.446241,47,19.723289
-102.29482,45,19.797517
-89.86433,90,19.923016
-33.966652,134,20.128658
-207.07722,163,21.187812
25.271116,76,21.310556
-104.58355,39,21.378788
-210.4035,250,21.738888
-52.029587,6,21.767788
-25.523514,151,22.000374
-89.35496,37,22.073393
-70.360954,18,22.116071
-59.417015,9,22.155241
29.79015,58,22.274118
-137.16476,179,22.630291
-50.92854,3,22.656935
-79.87444,33,22.7378
-344.62585,248,23.068804
-63.049473,15,23.109543
-61.27208,10,23.138846
-167.99786,100,23.330848
-55.495785,9,23.360447
-98.49347,47,23.446821
-98.434364,87,23.584528
-276.10925,213,23.951079
-109.275314,44,24.034549
-277.449,250,24.454631
-60.6715,16,24.493128
-67.194565,22,24.536556
-36.03196,138,25.71743
-31.209885,116,26.156086
-53.188637,12,26.202249
-213.05081,250,26.770095
-69.33168,32,26.853527
-68.47456,24,26.943329
26.366749,63,27.144858
-57.26124,7,27.182078
-324.20288,213,27.52197
-126.9055,58,27.628132
-190.96521,194,27.939411
-199.32672,162,28.175904
-127.72612,218,28.486898
-195.62283,250,28.887218
-93.6868,57,29.019279
-160.89746,154,29.347946
-50.56503,3,29.374895
-271.06702,250,30.792862
-266.07086,250,31.176638
50.0,1,31.195008
-218.37817,250,31.579182
-213.41364,250,31.943618
-99.286865,52,32.035733
-52.14784,4,32.058968
-81.36588,38,32.140324
-185.81593,250,32.557646
-54.59807,8,32.585228
40.728935,27,32.655978
-66.94324,13,32.709973
-13.304264,149,32.959295
-266.72513,250,33.458786
-74.224724,25,33.514436
-225.96025,203,33.9124
-11.2112465,104,34.132821
-155.19968,181,36.347553
-55.261272,6,36.393343
-167.7038,118,36.871061
-71.93106,45,37.048803
-149.85345,147,37.595919
-60.519173,12,37.653954
-25.545639,141,38.110105
43.448986,17,38.177031
-106.450096,72,38.387227
-270.45825,250,39.102069
-207.09006,250,39.787548
-109.22408,118,40.04585
-61.709255,12,40.099915
-57.48387,14,40.164928
43.831528,13,40.226073
-61.046535,11,40.279955
49.158577,4,40.317414
-236.72914,250,40.929279
-97.94273,52,41.086381
-143.70383,78,41.272812
-70.918,18,41.343512
-84.308945,23,41.403439
-84.18683,28,41.483444
-72.92512,37,41.572763
-52.480644,4,41.60251
-136.6688,126,41.919275
-115.50916,83,42.117485
-75.01628,37,42.188576
-62.450985,16,42.253888
-174.69452,189,43.626205
-57.84441,10,43.658769
-83.17184,29,43.71971
-110.98181,55,43.875434
-60.997124,22,43.959052
-97.40367,63,44.094602
-55.985844,7,44.137017
-154.41425,95,44.348401
-77.4534,21,44.399376
-5.693569,90,44.560227
-303.4729,221,44.943993
-118.18578,76,45.107186
-74.778305,22,45.155544
-128.48154,106,45.351857
-91.96138,61,45.457752
-62.37765,43,45.550716
-163.21136,250,45.943804
-278.97476,250,46.342889
-66.09627,42,46.448464
-92.72637,61,46.595564
-81.52754,46,46.693016
49.9,2,46.715364
-60.07203,21,46.768101
-112.46727,78,46.908291
34.65732,35,46.977323
-157.80228,185,48.235105
-237.15001,168,48.527014
-125.520645,142,48.796379
-41.66104,168,49.088208
-60.116814,17,49.130476
-195.7047,146,49.35899
-85.445175,53,49.458311
-62.716827,34,49.532582
-216.72261,204,49.841052
50.0,1,49.857912
-52.03701,4,49.885036
-105.7782,63,50.036964
-213.18005,250,50.567401
-87.66966,28,50.636265
14.759308,88,50.80168
-90.01606,44,50.893711
-61.591526,20,50.960243
-96.520805,37,51.047511
-62.50568,18,51.097607
-53.663403,6,51.124068
-126.854,127,51.359251
-65.4834,13,51.400593
-82.6578,54,51.496208
7.8504753,88,51.656193
-317.26514,239,52.017194
-57.513607,7,52.048361
1.2416115,104,53.197674
-215.71779,250,53.635568
9.868408,88,53.783787
-278.0374,230,54.144005
-104.27464,83,54.279749
-25.759148,111,54.498335
-65.37752,12,54.534513
-262.26535,250,54.922742
-270.93015,250,55.298437
-245.28903,250,55.7644
-113.3862,132,55.979954
-68.852936,17,56.023375
-203.37383,250,56.401293
