#{"t_start": 1768474169.3307228, "env_id": "None"}
r,l,t
-134.7357,182,0.465985
-160.11139,110,0.671144
-99.592255,81,0.82056
-60.739033,14,0.870164
-105.90876,75,1.031738
-185.59447,190,1.343056
-102.48541,57,1.453632
-176.01895,110,1.65328
-183.31367,177,1.982803
-64.06146,36,2.056553
-190.93738,250,2.466399
-205.7062,181,2.7579
-55.016636,7,2.784259
-73.46504,18,2.830196
-117.17023,97,2.999001
-52.5,3,3.023613
-86.22933,135,3.28056
-106.47116,59,3.385817
-235.10852,167,3.678916
-67.09691,51,3.781109
-67.52181,15,3.82087
-72.266785,23,3.872671
-63.14646,13,4.857497
-232.015,158,5.130462
-182.96445,150,5.389804
-158.17758,179,5.695534
-191.14172,207,6.012797
-345.0027,250,6.384542
-85.24861,66,6.488683
-242.95435,212,6.798502
-129.4445,250,7.169975
-144.2099,124,7.350891
-209.95024,250,7.776419
-172.78758,126,7.996145
-204.79208,250,9.511001
-97.31854,104,9.676214
-121.312935,92,9.857232
-54.952145,11,9.906446
-60.737076,18,9.960417
-72.72901,34,10.032981
-59.92578,9,10.06767
-85.94202,35,10.171514
-71.419785,53,10.313319
-127.31252,250,10.828557
-146.65942,165,11.166856
-205.10347,161,11.769304
32.83989,49,12.016515
-157.50032,134,12.353155
-81.79077,33,12.445584
-57.23514,7,12.483577
-62.989357,12,12.545259
-151.05661,225,13.090996
-3.248207,171,13.437438
-85.39656,60,13.573456
-57.47388,13,13.616882
-205.19675,250,15.113102
-141.60413,120,15.334782
-238.97374,250,15.716669
-117.81707,143,15.963248
-196.26953,250,16.378974
-194.7343,104,16.563266
-93.153564,56,16.662818
-229.06949,250,17.057656
-85.98455,43,17.137073
-56.03931,7,17.163148
-109.86731,113,17.398682
-195.29472,163,17.738653
-217.56586,250,18.131176
-55.893265,15,18.174136
-102.68005,250,18.602266
-55.769993,8,18.640122
-160.60852,85,19.978907
-74.88812,51,20.141443
-118.527054,55,20.310487
-73.18111,57,20.445981
-242.38124,250,20.995366
-205.54239,250,21.415635
-182.52649,250,21.915311
-105.89922,60,22.059854
-114.62655,55,22.192297
-53.763035,9,22.231684
-102.97414,111,22.431132
-54.5671,5,22.454666
-174.77963,125,22.671402
-64.73025,12,22.706952
43.57522,29,22.77114
-87.2695,64,22.930327
-61.60811,29,23.02827
-64.00048,17,23.129576
-245.33954,250,23.882652
-91.160706,50,24.073902
-59.58173,8,24.119414
-286.56537,250,25.937114
-132.12146,236,26.380831
-180.54736,134,26.633771
-69.793686,23,26.741649
-168.01485,116,26.983441
-62.492695,10,27.023139
-277.43347,250,27.460471
-102.50951,65,27.571608
-120.61756,89,27.722098
-189.92882,164,27.985619
-81.73117,28,28.039722
-52.63006,8,28.067815
-193.7866,250,28.49094
-73.477005,26,28.562541
-87.13458,53,28.73157
48.146336,10,28.774674
-174.29242,250,29.21347
-214.94487,204,29.629193
-138.77917,128,31.015772
-55.48012,24,31.09763
-215.96233,250,31.619886
-152.77039,200,32.009388
-77.62482,68,32.145489
-77.31142,37,32.229985
-126.8465,250,32.70725
47.0,10,32.742652
-175.78482,230,33.148525
-155.1845,250,33.669975
47.1,13,33.710335
-1.2739067,124,33.938071
-121.15353,81,34.077535
-132.29886,101,34.250338
-63.851166,21,34.303548
-96.7569,44,34.386921
-231.21227,189,34.725387
-101.375786,250,36.451202
-88.08415,69,36.697977
-151.36572,88,36.924063
-57.8407,23,36.996132
-109.17238,72,37.192348
-255.84813,204,37.608691
-66.03484,25,37.668833
-147.80193,250,38.120505
-57.97654,15,38.170574
-190.21237,250,38.666273
-164.61728,135,39.003277
-65.99045,47,39.214796
-170.95648,173,39.613561
-187.19945,169,40.001833
-138.94366,163,40.357427
-193.11116,241,40.772764
-123.67527,112,42.485155
-303.14078,248,43.413898
-128.88739,92,43.792893
-143.48036,250,44.493284
-143.36203,108,44.860075
-172.83203,165,45.269809
-113.01018,85,45.428283
-57.54917,13,45.473488
46.95858,13,45.517205
-142.72527,107,45.743557
