#{"t_start": 1768422120.9990149, "env_id": "None"}
r,l,t
-141.4554,252,0.898056
-100.74065,124,1.112716
-74.70719,55,1.214132
-66.06321,54,1.306549
-508.90875,521,2.1243
-27.1287,141,2.832238
-748.44867,1280,5.363446
-340.33212,602,6.195818
-22.560684,206,7.087207
-66.38799,389,7.761634
-31.64206,218,8.118124
26.065765,70,8.234286
43.917515,15,8.272721
-163.1782,340,9.345434
19.108429,67,9.471394
-322.75015,629,10.420229
-312.60513,411,11.5958
-61.02173,295,12.026533
21.704948,61,12.139971
-122.49215,197,12.420374
14.675182,70,12.538708
-55.56167,9,12.571098
-741.861,2095,17.081379
-0.19434738,111,17.737732
-40.598427,254,18.232466
-102.12474,85,18.398103
-331.76727,721,19.91533
-56.361336,164,20.162057
-90.19383,85,20.373374
33.749855,53,20.515994
-350.9111,755,22.161367
-59.27771,255,22.609304
-263.19592,532,23.500232
0.9379158,100,23.666178
-78.082214,72,24.216547
-307.90152,545,25.487503
-173.95084,177,25.890704
47.267544,33,25.955719
-51.048527,3,25.979934
-42.039955,131,26.197815
-9.788555,151,26.952183
-79.68182,49,27.065474
49.29355,7,27.11243
-15.840103,135,27.422664
-114.288635,349,27.982671
-110.24281,79,28.145619
-56.191895,13,28.194619
26.775322,47,28.287997
-77.08368,63,28.436788
-77.25779,62,28.555984
-169.44382,504,30.070545
-188.3201,371,30.630328
34.83918,56,30.746841
-2.1238174,115,30.960933
41.85119,35,31.055686
-90.105255,75,31.19412
-51.2,3,31.215245
-194.52814,261,32.177806
41.02783,27,32.234786
-685.75037,1888,36.258255
-192.53433,167,36.638652
-58.383034,16,36.677761
-285.59268,274,37.098481
-75.65341,49,37.18247
-66.63004,37,37.25295
36.0523,43,37.335237
8.73801,82,37.480166
-114.83444,153,37.729305
-59.03006,41,37.8019
-476.0866,1701,41.5953
-263.00116,683,43.223807
-459.42892,1112,45.406681
-130.02707,184,45.726684
34.406174,44,45.836163
-179.79372,219,46.297243
37.1057,28,46.368127
-94.3244,83,46.52994
18.684248,137,47.235711
-74.717545,40,47.311504
32.79651,33,47.383993
-68.21945,73,47.565748
-212.9657,440,48.362598
36.0082,37,48.42917
32.44272,55,48.534057
40.499695,20,48.582855
0.29174042,189,48.869972
-75.53403,98,49.034607
-130.00345,200,49.822478
-74.511734,73,50.001492
-5511.9795,25374,105.707053
-64.38942,20,105.796343
-744.8733,2596,112.756567
29.328394,69,112.926272
-1181.7303,6036,128.839455
-136.46005,96,129.088636
-425.76105,1558,132.490995
-67.08287,38,132.563706
-139.66507,109,132.751643
-418.5184,662,133.776389
-744.56866,4180,142.266258
-58.09368,18,142.316181
-1471.9808,3662,149.316576
17.916965,59,149.422424
-135.8709,196,149.747917
-1293.823,3490,156.863364
-51.65602,3,156.884928
