#{"t_start": 1768417933.263856, "env_id": "None"}
r,l,t
-57.220406,10,41.553151
-180.86122,251,42.066776
-105.447754,120,42.292017
-53.308655,5,42.31975
-64.89543,16,42.374499
-67.41159,16,42.429572
-70.36026,54,42.560983
-54.949345,5,42.596659
-126.18296,99,43.280063
-113.09456,91,43.501174
49.13497,8,43.539266
-89.60172,67,43.75088
-51.911766,3,43.794603
-62.600346,13,43.8709
-183.93939,395,44.66303
-54.32005,5,44.694006
-81.54851,49,44.815586
-62.6038,20,44.877417
49.9,3,44.909131
-130.86234,169,45.240999
47.688686,14,45.291763
-57.262672,12,45.336542
42.032154,21,45.403416
-273.5537,388,46.829237
-86.45735,104,47.090015
-60.408695,8,47.136965
-56.424404,7,47.174274
-86.84364,53,47.291783
-113.3909,67,47.445687
27.57377,41,47.544667
-97.46312,48,47.661928
-56.256065,7,47.703952
-73.064674,21,47.772518
-77.93257,33,47.864252
-75.64117,33,47.953659
-68.45967,17,48.017687
-52.534588,3,48.048494
-55.734882,22,48.116143
-73.13536,32,48.20776
20.381016,59,48.338706
-55.123455,8,48.39753
-80.15029,54,48.578496
-103.55676,82,48.763399
-107.51254,103,49.484668
-55.427383,8,49.523639
-75.39623,55,49.646624
-72.572624,42,49.753168
-85.18266,55,49.881524
-57.75985,11,50.020598
-55.81779,7,50.062037
-66.763374,22,50.129343
-104.36778,85,50.316244
34.635986,26,50.389682
48.158188,10,50.443225
-60.295998,14,50.499047
-306.4196,330,51.22847
-53.83422,5,51.265355
-52.259125,3,51.295373
-158.6882,196,51.698836
-52.711704,5,51.735766
-83.1905,33,51.820926
-51.18573,3,51.851073
-67.32368,23,51.927744
-59.561142,17,52.478327
-77.96849,78,52.648871
-103.81596,57,52.779097
-31.752792,184,53.224566
-87.66388,60,53.369906
-51.727337,3,53.401594
-102.78287,47,53.511619
-111.535736,117,53.760215
-63.529846,59,53.906623
-68.112305,39,53.998442
-35.12834,185,54.399132
-52.97891,6,54.437797
-78.647804,57,54.56651
-93.85219,68,54.715055
-142.98694,86,55.425899
-57.046074,11,55.48392
-64.562935,18,55.545193
-116.71405,88,55.758232
46.617867,14,55.811261
43.79781,22,55.896213
48.51716,10,55.941927
-51.752632,3,55.971514
-97.02872,138,56.267408
-52.447857,3,56.2978
29.033241,45,56.41309
6.7064857,71,56.569475
-266.42606,273,57.209053
-51.0,3,57.298757
-82.664185,41,57.513378
-91.68125,78,57.943977
-52.036507,6,57.996815
-116.2634,137,58.292554
-66.431335,15,58.349166
-51.318176,3,58.387343
-103.49478,97,59.069573
26.310429,47,59.192723
-54.47692,5,59.233124
-72.96959,43,59.339844
-60.49064,25,59.414704
-51.59193,3,59.450629
-65.81931,42,59.554075
37.25854,42,59.670052
-59.932407,18,59.744066
-66.88635,45,59.867466
-53.2,4,59.903617
10.950455,102,60.221409
21.79739,63,60.385947
-8.693668,89,60.612884
-63.29141,36,60.251513
-251.9618,415,62.459453
45.061302,26,62.542345
-69.24298,19,62.60625
-76.80352,56,62.775553
-74.17187,61,62.923689
-52.172962,3,62.957554
-65.16526,43,63.067101
-52.83844,7,63.120014
-55.504707,8,63.172519
-54.075363,8,63.281733
-71.37348,24,63.357276
-10.836227,82,63.597343
-30.514168,122,63.855023
-78.816605,30,63.942707
-55.638023,7,63.985743
-51.2,3,64.021893
-57.699085,14,64.074104
-56.620785,21,64.164307
-89.207596,61,64.365534
-54.609524,5,64.41227
47.107853,15,64.472932
48.869946,9,64.521201
-51.82888,5,64.560544
-153.54056,183,64.960838
-71.186424,30,65.049119
-52.72462,6,65.090436
21.07042,62,65.250059
-83.901,88,65.906933
8.8593445,58,66.048348
-52.546833,6,66.094612
-68.730354,24,66.170999
-78.47069,57,66.306312
42.14213,24,66.391168
-51.713333,3,66.450969
-0.071949005,132,66.771491
48.611366,9,66.818602
-80.54802,81,66.999895
-100.85012,101,67.214469
-69.701416,70,67.377528
22.364662,81,67.587468
-103.73694,85,67.77329
-51.219803,3,67.806083
-57.244343,10,67.849336
-101.708824,48,67.974436
-66.00036,23,68.048175
24.025057,54,68.191321
-77.22921,36,68.293153
-61.54001,33,68.388297
-52.447502,3,68.430987
-125.18597,90,69.202478
-79.91173,49,69.331703
-51.515385,3,69.363235
38.47441,30,69.446104
-326.19794,458,70.378388
-52.895237,4,70.416071
-54.860523,7,70.453814
-81.18008,56,70.595949
-51.849243,3,70.632138
-71.20149,28,70.718375
-55.991875,6,70.756666
32.80885,34,70.861461
-51.81598,3,70.902575
-52.347595,3,70.940247
-58.636814,14,71.009653
-68.64195,31,71.155469
-105.04523,78,71.344284
-212.4877,280,72.391361
24.139532,44,72.505124
-51.2,3,72.545321
26.6799,64,72.708539
-58.50554,10,72.75912
8.881649,58,72.918782
-77.63715,49,73.057221
35.168243,36,73.155089
-57.241425,14,73.213754
39.051723,40,73.35354
48.34235,9,73.439502
-92.828766,79,73.653624
45.470367,21,73.727417
-65.2794,24,73.811608
-53.59921,5,73.850977
-216.59727,264,74.396479
-93.17961,59,74.543304
-55.46532,6,74.587727
-51.946575,3,74.632379
-53.80783,6,74.675802
-66.63175,24,74.775948
-52.534588,3,74.821613
41.154854,42,74.960273
-53.173187,5,75.008442
49.158577,5,75.060834
50.0,2,75.108022
-62.787323,37,75.250376
-56.761127,7,75.305062
-237.9326,453,77.688671
-53.153664,12,77.790492
-75.746,73,78.116764
-52.925377,5,78.195889
-77.24454,40,78.433087
-82.65762,68,78.732852
-53.814453,7,78.82111
-21.416862,114,79.227948
-56.304726,10,79.319345
-51.84126,3,79.382827
28.961649,57,79.584304
-88.78987,91,79.817846
-55.817284,7,79.866548
-74.61203,42,79.980317
-75.1295,56,80.128325
-53.21506,4,80.750656
-122.61704,171,81.173753
-53.3916,5,81.21497
49.034973,6,81.259562
-113.95502,110,81.504391
49.9,3,81.539683
-66.0364,17,81.603913
-73.02558,31,81.694757
31.79374,46,81.816827
-65.486176,25,81.911201
-69.19426,18,81.97966
-87.23137,44,82.104577
37.649536,44,82.219298
42.97104,24,82.29976
-51.9,3,82.33305
-100.11362,83,82.538283
42.447964,20,82.61215
19.824741,45,82.744382
-61.659992,17,82.846325
19.616201,68,83.064739
-59.433105,19,83.136068
47.727867,9,83.18806
-51.54164,3,83.229628
-98.26372,96,83.462038
-56.717304,8,83.514147
18.922926,55,83.655739
-52.534588,3,83.690225
-88.428375,47,83.841386
-72.62753,22,84.397904
-58.7153,10,84.454079
-51.00777,3,84.497926
-80.86143,72,84.674423
-72.57143,23,84.748573
-51.81598,3,84.783643
-73.91228,43,84.895947
42.52514,21,84.977786
-73.80703,52,85.163443
-221.81909,218,85.651624
-61.201202,41,85.76753
-50.647213,3,85.807338
35.515537,35,85.911063
-50.44142,3,85.967927
-89.24483,77,86.148397
-68.600204,27,86.227395
-65.1051,32,86.32917
-66.787506,15,86.394944
-52.110527,3,86.439055
-64.76207,18,86.528072
-128.11456,119,86.797131
40.060448,26,86.877918
-65.55766,19,86.961493
-98.5848,93,87.356087
-55.723816,12,87.507145
41.045883,20,87.65741
-90.78891,53,88.579722
-55.695435,23,88.698179
6.0134697,68,88.91707
32.336838,45,89.092991
41.716366,25,89.224351
-62.06115,30,89.336175
34.80987,41,89.463752
41.279438,23,89.539665
-92.876785,60,89.69193
-51.946575,3,89.740065
-63.810303,17,89.836884
-82.99152,52,90.007577
-103.22944,54,90.151883
-91.729126,71,90.337181
-55.451473,5,90.379612
-51.01231,3,90.41654
-55.540375,8,90.46557
-51.464912,3,90.501047
-52.309525,3,90.536931
-90.45253,45,90.676528
-119.58775,58,90.93131
40.743095,25,91.023244
-100.46962,106,91.288502
-102.83922,83,91.509498
-74.71253,24,91.603001
-56.59454,13,91.669858
-54.860565,7,91.721276
-83.81524,63,91.910764
-57.69535,17,91.988351
-67.6481,41,92.173226
-106.00559,93,92.401331
-80.17137,77,92.587085
29.539392,44,92.720311
43.517868,30,92.81512
-100.15631,64,92.973544
7.916527,89,93.17242
30.72702,47,93.300192
-79.4796,65,93.467238
-65.682076,23,93.541887
3.368679,61,93.695544
-69.051216,21,93.772508
-76.05577,55,93.967971
24.612421,71,94.190984
45.26156,16,94.258931
-61.63486,19,94.333839
-87.67908,74,94.491292
49.3,4,94.5309
-69.426384,28,94.628074
-61.794357,19,94.699931
-58.175922,8,94.746211
-73.40888,23,94.825731
-60.74212,22,94.906605
-65.84807,26,94.993064
-57.729534,9,95.045309
-51.76205,3,95.08834
27.518852,55,95.750799
32.434216,47,95.881809
-119.30255,135,96.268923
-88.92299,45,96.422464
-55.285286,5,96.47027
-56.769077,7,96.518871
-88.54794,36,96.628131
-118.03545,154,96.985872
-62.894035,25,97.069504
35.215015,44,97.192454
-117.53321,96,97.416683
31.270777,51,97.565158
-69.70276,47,97.692192
-2.4950523,85,97.898953
-93.90902,69,98.079086
-58.979706,23,98.156797
-67.51955,42,98.27737
-57.189346,16,98.348156
-51.33137,3,98.40398
-59.755463,21,98.502785
-77.7523,59,99.227645
-134.699,168,99.739096
-53.43798,7,99.80262
-56.860195,9,99.865825
42.83289,21,99.965133
41.858727,19,100.045419
-52.259125,3,100.084539
-84.47563,35,100.19012
-73.66786,35,100.307742
21.175175,83,100.539895
-66.124054,31,100.652734
-51.65602,3,100.718441
-70.81419,40,100.928067
-120.758766,117,101.216747
44.840855,17,101.28897
-59.7872,33,101.399749
16.367458,73,101.588835
-160.84212,228,102.090719
45.16993,26,102.188897
37.5765,27,102.304688
-65.33377,37,102.86986
-52.708305,3,102.910404
42.247536,32,103.037957
-52.48035,3,103.084521
48.161095,14,103.172528
-57.028,7,103.240026
-51.503277,3,103.284017
-50.56503,3,103.329162
-66.4807,19,103.405041
-59.209526,29,103.507659
-58.473473,25,103.598132
43.04161,25,103.688101
43.28781,34,103.81949
-56.941643,6,103.878644
-71.6501,21,103.963404
-82.35554,30,104.053855
-62.52364,21,104.13719
-155.37665,126,104.426966
-86.79855,39,104.543256
-52.6613,3,104.591223
-62.538948,17,104.667948
-59.09082,14,104.738493
49.534973,5,104.786731
37.289867,21,104.869313
-59.019257,13,104.946623
-57.226044,10,105.022231
28.578142,76,105.226126
47.357704,22,105.343548
-52.923244,4,105.410527
-71.19124,33,105.539174
-72.208176,28,105.643358
18.957415,65,105.833227
-51.37097,3,105.877243
19.23159,57,106.033808
-53.457283,6,106.084141
-56.419296,33,106.198624
-51.946575,3,106.239127
-90.367584,50,106.378266
-51.147213,3,106.421843
3.6516304,99,107.130641
-53.08652,6,107.178961
-76.49277,32,107.288801
-65.544205,30,107.382516
20.60851,57,107.567372
-55.443512,6,107.636273
-6.5966263,90,107.930367
-111.55437,96,108.171504
-78.99556,29,108.269028
-54.771404,7,108.323031
-55.242035,8,108.373939
-79.00273,75,108.586819
-70.594025,33,108.69593
-72.57127,24,108.78939
-63.43479,31,108.887292
-77.00296,211,109.355367
-59.39942,8,109.407503
-52.356693,4,109.458318
-97.861404,43,109.591029
-59.576115,15,109.662614
19.874037,51,109.846121
-76.71863,27,109.943281
-172.32492,169,110.849062
-67.923904,25,110.94194
-52.354065,3,110.983575
-104.353775,138,111.306873
-70.72973,37,111.424189
-50.48284,3,111.46559
45.58732,14,111.535329
37.345665,28,111.629461
-58.940414,22,111.712546
-52.347595,3,111.763029
49.158577,5,111.809641
-58.064346,13,111.882043
-53.879967,5,111.931697
-80.161606,32,112.040508
-56.95071,9,112.118742
-53.24506,5,112.181885
-57.072193,14,112.265253
46.567886,10,112.342861
-61.62569,47,112.500872
-52.049007,4,112.543113
30.553812,37,112.666116
-68.36098,39,112.779655
-56.26559,6,112.830303
-156.05447,330,113.583871
-51.64222,3,113.627115
4.9036293,104,113.90633
-55.731766,12,113.968966
-67.47365,30,114.076408
-60.255928,16,114.670333
49.05858,5,114.728399
-63.503395,11,114.795393
-90.52017,99,115.05249
-54.880127,15,115.120009
-3.8666573,112,115.376348
-116.83951,66,115.552999
-71.132576,22,115.641168
-63.867382,28,115.737029
-63.801136,16,115.8176
-100.506676,108,116.119089
-61.840687,13,116.186454
-52.2,4,116.232048
32.082375,59,116.404138
-82.82798,30,116.502111
49.658577,4,116.551685
30.886648,43,116.687806
-66.30911,49,116.870377
-126.71539,82,117.147835
-66.27869,19,117.231581
-53.67742,5,117.283674
38.860744,27,117.383012
-93.568695,59,117.55225
-74.521385,55,117.710487
21.890535,78,117.923415
49.17639,8,117.982556
-55.4717,6,118.545172
-70.9761,19,118.661782
34.618767,34,118.787019
-92.21393,73,119.023359
-76.51773,46,119.18953
38.56033,36,119.313938
43.7091,17,119.395123
-52.8,3,119.438782
-97.54608,41,119.563017
-85.97578,35,119.680684
-114.514244,58,120.00004
-73.26648,43,120.133469
-51.01231,3,120.186635
-52.983093,6,120.357977
-200.20918,237,120.90825
-132.4069,76,121.144239
19.90662,67,121.378843
-51.09443,3,121.455629
-50.92854,3,121.516838
-55.51538,9,121.580544
-52.07931,3,121.639591
34.577797,37,121.769469
40.448147,26,121.862276
-67.71189,18,121.958952
-75.8913,36,122.093119
46.2,10,122.15799
-60.809345,25,122.257435
-53.132015,6,122.316173
-72.85401,44,122.446595
-85.93641,72,123.108379
-84.50876,48,123.261448
-82.28744,66,123.44326
-62.119976,19,123.545167
49.8,5,123.623297
-116.43572,126,124.010214
-77.02999,25,124.128624
-73.408356,37,123.818118
-53.76754,5,123.865499
-94.03664,276,124.47939
-55.318264,6,124.527859
-66.999344,46,124.670546
-95.19919,75,124.865761
-69.79263,26,124.980952
-56.057266,10,125.0452
42.53611,24,125.145059
-107.47448,147,125.549213
47.318745,11,125.647637
-59.853645,12,126.194792
-74.421646,53,126.392196
-66.22212,30,126.494999
-57.793728,21,126.59579
43.031773,27,126.701976
-52.60832,3,126.752921
-56.014473,9,126.812821
-58.534634,21,126.901752
-74.803856,51,127.053833
-118.59451,138,127.39247
-52.2,3,127.442084
-64.50209,16,127.52194
30.266813,39,127.671243
-68.907585,46,127.858967
-56.290268,9,127.930555
-55.40063,5,127.981779
-62.49817,12,128.138923
-112.924385,69,128.338737
-51.330055,7,128.397438
-72.592606,27,128.50523
-150.80815,191,129.00992
-74.25902,60,129.189118
-51.54742,3,129.236649
42.63024,22,129.327412
-54.304474,7,129.388445
-100.28569,98,129.642775
6.116844,83,130.431704
-164.18806,235,131.005455
12.619305,67,131.191206
-56.41231,13,131.265941
-97.07338,71,131.465978
-53.155155,7,131.524104
-76.664856,34,131.658221
-52.6,3,131.719324
-65.616486,16,131.898953
-69.37962,45,132.066305
-51.845375,4,132.113206
20.877272,58,132.300716
-67.8844,60,132.518063
-75.323944,35,132.649258
45.1154,20,132.746045
-51.2,3,132.799181
-52.72982,3,132.848112
-56.969288,18,132.935743
-74.41341,44,133.086913
-63.10926,35,133.209049
-52.447857,3,133.25944
40.157818,32,133.383051
-60.79612,21,133.470506
-55.882927,19,133.563181
-61.30561,32,133.681645
25.788681,63,133.86869
-60.336174,12,133.93663
-107.492584,65,134.612222
-76.5617,28,134.732606
