#{"t_start": 1768417706.17041, "env_id": "None"}
r,l,t
-619.46625,538,68.807096
-139.81735,86,68.962798
-119.78083,138,69.203349
-266.46118,419,70.233166
-170.33679,132,70.520903
-243.52304,189,70.832629
-127.98418,145,71.068356
-67.62115,13,71.106821
-70.82648,15,71.147042
-100.27968,66,71.264938
-143.49738,208,71.609218
-386.11624,572,73.002236
-107.55246,61,73.140527
-216.6657,215,73.501438
49.5,1,73.520401
-87.13803,33,73.587257
-148.38997,76,73.829658
36.87597,31,73.991024
-83.79923,62,74.154279
-152.25984,149,74.887062
45.91886,14,74.961414
-102.303856,84,75.168453
17.328197,77,75.313837
-55.773033,20,75.358917
-28.474533,185,75.660709
-128.9509,92,75.83131
-474.1926,427,76.495712
-4.8998146,89,77.036985
-285.5816,311,77.618033
-674.34503,760,79.389663
-228.33774,188,79.772091
-64.50674,15,79.82856
-90.591034,33,79.926198
-123.36345,75,80.086306
-31.320572,122,80.295208
-485.6065,385,80.894293
-140.17393,82,81.574864
-57.36932,22,81.627462
-57.967346,8,81.660682
-112.62044,60,81.769583
-53.077557,4,81.798427
-156.2013,177,82.148099
-70.46706,42,82.22475
44.81988,27,82.289601
-83.24547,57,82.396507
-77.655304,70,82.529011
-77.63636,37,82.627578
-190.39178,268,83.058994
-173.97404,117,83.2562
-99.56111,47,83.34651
-123.49586,70,83.466204
-762.89624,1044,86.043943
-62.949806,14,86.087972
-93.072174,85,86.236199
-55.68353,7,86.271086
-176.09879,153,86.562272
-57.4658,8,86.605753
-931.43,854,88.34073
-115.48681,147,88.596735
-480.27087,518,89.482592
-87.71728,41,89.560606
-166.7077,144,89.81356
-313.41354,319,90.753661
-164.29233,128,90.962346
40.79219,20,91.014153
-374.7222,481,91.803303
6.4336357,83,91.945546
11.015762,102,92.50694
-183.2872,164,92.756871
-117.148575,73,92.87856
28.067904,42,92.960917
49.9,2,92.985734
-148.59021,164,93.263047
-542.9038,892,95.166979
-59.979717,14,95.205624
-448.38327,683,96.748709
-15.8871,149,96.430918
-156.70157,159,96.675703
-64.050545,22,96.729948
-82.12096,29,96.792139
-67.410675,134,97.011634
-119.19006,153,97.262633
22.0779,77,97.410291
48.23497,7,97.452847
-83.82792,38,97.566197
7.5816765,80,97.718243
-85.23337,26,97.775645
-451.46536,421,98.823366
-120.41914,360,99.375726
-473.68448,496,100.63823
-72.40849,38,100.712094
-77.30356,60,100.823266
-178.51512,230,101.213991
-54.772354,18,101.265742
-57.327026,11,101.304777
-231.99852,171,101.580553
-117.41459,82,101.73378
-108.55556,121,101.936926
-516.74634,510,103.17504
-52.263836,3,103.195518
-89.34355,59,103.300545
-86.909,62,103.408736
-902.7537,973,106.216427
-24.691742,169,106.65807
-78.85381,69,106.834081
-66.538124,203,107.204605
-853.69855,901,109.0077
-58.804535,9,109.051589
12.330673,89,109.235443
-149.8049,257,110.182957
-177.63792,236,110.560851
-63.84615,22,110.619317
-114.65343,92,110.780417
-62.19345,26,110.842546
-89.81615,29,110.901539
-86.11842,152,111.164742
-262.2948,430,112.316584
-98.61554,69,112.441554
10.661667,79,112.583858
-156.96664,242,112.96394
-447.3505,543,113.873211
-637.23627,710,115.454198
-64.3105,14,115.498979
-62.83014,11,115.537158
-203.36798,196,115.857933
-226.93004,157,116.576134
-156.44316,357,117.154935
-128.85434,128,117.394203
-65.0943,22,117.460361
-873.6262,1148,119.796298
-82.52524,45,119.902815
-56.04328,6,119.936865
-129.61285,121,120.293674
38.01167,33,120.378618
-65.28869,50,120.487807
17.419048,50,120.614605
-432.61853,644,122.399392
24.178925,51,122.485591
-256.6917,398,123.178688
-90.73508,72,123.854402
-117.196976,57,123.98185
-216.0532,201,124.307865
4.2289085,113,124.513941
24.233475,72,124.635083
32.96747,50,124.731547
-51.713333,3,124.75311
-25.69088,183,125.070598
44.469944,17,125.121105
-81.25472,90,125.360197
29.586031,63,125.492649
-540.8679,482,126.682564
-74.60062,33,126.745154
-245.31671,269,127.164797
-993.25635,1547,129.899019
-177.77722,155,130.163565
-91.55697,35,130.260101
-34.72663,105,130.437244
2.0211296,123,130.687385
-114.362015,161,130.94142
