#{"t_start": 1768414751.2214553, "env_id": "None"}
r,l,t
-136.34525,182,2.371907
-174.0459,165,2.6522
-59.87106,13,2.70856
-52.40711,4,2.750423
-60.125557,14,2.804912
-6.547783,127,3.013531
-112.177795,55,3.128751
-136.93765,73,3.262164
19.584743,58,3.380228
-51.265686,3,3.424527
-102.19946,207,3.818032
-84.66701,31,3.902866
-52.098984,4,3.946765
-53.960827,4,3.995021
-91.52321,63,4.124011
-61.411522,9,4.174338
49.75858,3,4.214668
-368.4462,279,5.050657
-401.62796,306,5.493584
49.75858,3,5.516979
-68.41884,15,5.554403
-73.70476,22,5.615414
-69.761856,18,5.662138
-183.37563,112,5.893538
-242.10707,237,6.282899
-713.7542,718,7.742835
-414.19366,624,9.176353
-178.82585,102,9.363914
-59.204506,23,9.420608
-58.63842,7,9.453047
-611.76715,788,11.117033
-64.34041,20,11.171815
-153.517,146,11.387268
-57.967915,11,11.426921
-8.537689,85,11.57273
-51.322678,5,11.593754
-146.26111,110,11.77884
-56.408207,15,11.812343
-52.914467,6,11.836977
-61.84498,15,11.873066
-221.9194,310,12.309655
-55.49138,6,12.334993
43.757484,25,12.381187
50.0,1,12.401513
-31.309402,170,13.09042
-95.949265,189,13.394014
50.0,1,13.414961
-98.19694,44,13.497538
-60.80963,12,13.529079
-115.621925,56,13.62524
-61.703876,13,13.662009
-69.44183,62,13.762852
-198.48909,278,14.211529
33.448235,35,14.281813
-63.069572,34,14.340752
-61.542522,18,14.382417
-143.26602,126,14.562459
-130.85693,66,14.66301
-64.209694,34,15.122021
-83.59641,52,15.206735
-123.448875,48,15.287662
-58.424274,14,15.322876
-81.43535,36,15.398978
-282.3713,332,15.945987
-65.26384,19,15.989629
-301.3213,252,16.347225
-109.08438,75,16.465096
-189.66238,227,17.229296
-63.11424,22,17.274161
-63.4596,14,17.307177
-111.10654,87,17.456162
-78.61063,23,17.505752
-87.757126,100,17.659966
-62.313824,11,17.689034
-114.253174,124,17.880127
-109.86235,61,18.008472
-75.60844,34,18.066737
-51.2,3,18.088422
-163.62895,85,18.222513
-262.80283,210,18.530367
-52.484818,5,18.553373
-89.668655,59,18.644556
